#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-08T17:45:34
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-08T17:30:00.000
#DataEndTime: 2024-04-08T17:45:16.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   3.5    2.82  28.04   3.3   -2.44  79.82   7.3    0.24  -3.72   6.0    0.24 -15.74   4.7    0.02 -29.18
   1500  18.6    0.05  54.65  20.0    0.21  80.11  18.2    0.03  33.76  17.4    0.15  27.75  16.8    0.06  20.60
   2700  29.1   -1.82  75.82  31.1    2.01  80.30  25.4   -0.17  59.51  25.0    0.07  56.65  25.2    0.08  57.41
   3900  34.5   -2.78  84.69  36.7    2.92  79.25  29.2   -0.31  71.24  28.9    0.07  69.71  29.4    0.08  80.20
   5100  34.9   -2.82  88.12  36.7    2.97  78.77  29.3   -0.31  76.39  29.0    0.06  72.00  29.8    0.09  84.59
   6300  34.9   -2.94  88.12  36.7    3.01  73.15  29.5   -0.47  75.63  29.0    0.07  70.57  29.8    0.05  84.59
   7500  33.7   -3.33  71.24  35.2    3.15  65.42  29.5   -0.63  64.28  29.2    0.12  57.60  28.0    0.01  76.87
   8700  31.4   -3.88  46.83  33.2    3.38  54.84  29.2   -0.81  44.54  28.5    0.20  38.62  26.0   -0.04  63.99
   9900  27.4   -4.40  24.03  30.2    4.16  40.25  26.9   -0.65  28.90  25.9    0.19  21.36  23.6   -0.01  46.63
  11100  23.3   -5.94  13.45  26.7    5.60  27.37  23.4   -0.61  19.84  22.9   -0.09  15.16  22.5   -0.01  34.43
  12300  19.2   -7.18   8.58  21.5    6.63  15.07  18.3   -0.31  13.73  19.6   -0.33  11.54  21.4    0.03  24.03
  13500  14.7   -8.51   6.39  17.4    7.27  11.35  15.2   -0.06   8.49  17.1   -0.63   8.30  19.4   -0.03  17.64
  14700  13.4   -8.51   4.67  16.5    7.27   8.58  14.9   -0.06   6.68  16.5   -0.74   5.72  18.4   -0.03  14.88
  15900  12.1   -7.83   4.29  15.8    6.76   8.58  14.3    0.02   6.20  16.5   -0.74   5.34  17.0   -0.15  13.16
  17100  12.1  -12.35   5.15  17.1    5.72   7.63  14.6    0.36   5.82  16.5   -0.87   5.34  17.0   -0.14  13.16
  18300  21.4  -17.35  12.40  18.3    3.97   7.44  15.9    0.45   5.25  16.9   -0.87   4.96  18.1   -0.14  16.69
  19500  21.4  -17.35  12.97  18.3    2.10   6.39  15.9    0.98   4.96  16.9   -0.94   4.96  18.1   -0.20  16.69
  20700  29.4  -16.49  24.51  17.3    0.77   5.15  13.6    0.98   4.67  15.5   -0.86   4.58  16.4   -0.01  15.74
