#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-02T11:15:03
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-02T11:00:00.000
#DataEndTime: 2024-04-02T11:14:38.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300  33.0    4.23  45.86  33.3   -3.84  47.16  32.1   -2.08  54.29  36.6    2.49  37.31  31.6    0.35  56.88
    900  37.6   -0.14  33.25  37.3   -0.05  34.87  35.2   -0.06  42.35  37.2   -0.06  35.21  33.6   -0.07  50.27
   1500  42.6   -3.09  21.38  42.3    2.48  22.82  39.0    1.25  29.83  41.2   -1.84  26.31  37.5   -0.37  37.40
   2100  46.6   -4.40  13.27  45.5    3.54  15.20  43.2    1.97  19.41  45.0   -2.74  18.06  41.8   -0.48  25.04
   2700  48.3   -4.72   9.72  48.2    3.54  10.86  46.8    2.17  12.57  48.9   -2.89  10.08  45.7   -0.49  14.67
   3300  48.8   -4.97   9.18  49.0    3.28  10.15  47.9    2.24  10.74  48.9   -2.99  10.08  47.1   -0.49  12.57
   3900  48.9   -4.65   9.18  48.9    2.95  10.27  48.9    2.15  10.06  48.7   -2.87  10.16  47.1   -0.53  12.57
   4500  48.9   -4.51   9.18  49.4    2.79   9.79  50.2    1.86   8.74  49.7   -2.41   9.39  46.8   -0.57  12.99
   5100  49.0   -4.75   9.04  49.4    2.79   9.50  50.2    1.31   8.34  50.3   -1.88   8.54  44.5   -0.56  16.03
   5700  49.0   -4.75   9.32  49.2    3.21   9.62  49.3    0.78   8.78  48.8   -1.15   9.52  41.7   -0.56  19.60
   6300  48.3   -4.91  10.19  48.4    4.03  10.08  48.6    0.39   9.58  48.3   -0.72   9.96  39.5   -0.34  22.41
   6900  46.7   -5.54  12.06  46.4    5.10  12.23  44.4    0.23  15.66  45.7   -0.45  13.98  39.5   -0.10  22.41
   7500  44.6   -6.01  14.90  43.6    5.82  17.30  40.5    0.00  21.73  42.1   -0.10  18.58  39.2   -0.02  23.27
   8100  42.8   -6.25  17.62  40.4    6.12  24.18  38.8   -0.29  25.26  41.2    0.16  19.82  38.6   -0.02  24.52
   8700  41.5   -6.48  20.36  37.6    6.34  33.29  37.6   -0.33  28.41  40.0    0.31  22.15  37.6   -0.09  27.26
   9300  41.5   -6.76  20.36  36.5    6.56  33.82  36.2   -0.53  35.58  40.0    0.37  22.19  34.4   -0.12  39.76
   9900  38.7   -7.00  28.57  34.3    6.99  44.59  33.6   -0.55  46.65  40.0    0.47  22.25  29.9   -0.16  62.19
  10500  34.3   -7.00  46.73  31.4    6.93  67.47  28.4   -0.61  72.19  32.8    0.47  53.87  27.0   -0.23  78.69
  11100  31.5   -7.23  59.13  31.4   11.94  64.05  28.4   -0.62  72.19  28.1    0.53  76.12  25.9   -0.25  86.64
  11700  28.5   -7.34  77.20  33.7   10.30  51.37  25.4   -0.49  90.02  22.4    0.37 104.99  25.9   -0.47  86.64
  12300  25.3   -7.11  89.12  36.1   10.30  85.77  22.0   -0.25 110.48  21.9   -0.14 108.31  27.3   -0.71  79.66
  12900  23.8   -7.15  97.59  41.2   11.64  77.61  20.6   -0.24 117.65  22.7   -0.60 108.71  29.7   -0.77  66.64
  13500  23.8   -7.54  97.59  41.3   21.37  18.55  21.1   -0.16 117.23  23.7   -0.60 104.37  32.5   -0.78  51.62
  14100  23.3   -7.71 100.34  41.3    8.00 147.87  20.6    0.13 119.98  23.7   -1.56 104.56  32.5   -0.78  51.62
  14700  22.4   -7.96 105.85  18.0    8.00 154.35  18.8    0.13 126.27  23.3   -1.74 106.34  30.9   -0.74  61.83
  15300  23.3   -7.98 105.85  20.3    7.68 151.11  19.1    0.01 125.24  22.0   -1.66 113.76  26.4   -0.71  87.73
  15900  23.1   -7.80 110.65  19.7    6.71 145.21  21.4    0.24 115.92  22.3   -2.10 113.47  21.9   -0.49 112.18
  16500  23.3   -6.85 111.14  18.5    5.29 137.32  20.1    0.55 120.16  21.7   -2.14 116.69  21.9   -0.28 112.18
  17100  22.2   -5.72 122.61  19.3    4.12 129.95  18.3    1.24 126.72  21.7   -1.77 116.69  23.4   -0.03 103.45
  17700  22.5   -4.74 127.45  19.3    3.74 129.95  18.8    1.63 125.82  21.7   -1.62 116.69  21.9    0.03 111.41
  18300  20.4   -4.46 136.24  18.4    3.49 132.92  16.8    1.63 135.21  21.3   -1.62 118.50  21.9    0.08 111.41
  18900  20.4   -3.97 136.24  19.1    3.25 130.37  16.8    1.52 135.21  21.6   -1.29 115.59  21.2    0.08 114.58
  19500  18.7   -2.75 134.63  18.6    2.51 130.45  19.1    0.97 125.00  21.3   -0.99 116.44  19.0    0.05 125.39
  20100  18.7   -1.63 135.03  16.8    1.41 135.10  19.1    0.97 125.00  19.3   -0.99 126.29  18.1   -0.07 128.98
  20700  15.5   -0.87 139.66  14.1    0.64 138.93  17.8    1.15 128.07  17.8   -1.30 130.80  18.4   -0.16 126.71
  21300  14.0   -0.69 140.73  12.8    0.44 140.77  17.8    1.32 128.23  16.6   -1.69 132.42  18.4   -0.25 126.71
  21900  11.6   -0.51 144.82   9.5    0.25 146.19  14.5    1.57 140.76  13.9   -2.25 141.25  16.1   -0.33 133.94
  22500  10.5   -0.52 147.01   9.5    0.30 146.19  12.3    1.57 143.85  13.6   -2.28 141.57  17.4   -0.31 140.00
  23100  10.5   -0.45 148.65   8.2    0.23 146.69  10.9    1.32 145.12  12.0   -2.28 144.25  15.5   -0.14 144.25
  23700   9.5   -0.30 150.27   8.1    0.04 146.67   9.5    0.96 146.08  10.3   -1.88 145.07  11.1   -0.07 146.08
  24300   9.4   -0.30 150.27   7.1    0.01 147.29   9.1    0.39 146.32  11.0   -1.43 144.26   8.7   -0.15 147.35
  24900   9.5   -0.17 152.28   9.3    0.07 147.30   9.1    0.39 146.65  11.6   -0.88 146.08   7.5   -0.06 147.74
  25500   9.2    0.04 150.87   7.7   -0.05 147.40   9.3    0.30 146.76   9.6   -0.58 147.61   7.5   -0.06 147.74
  26100   8.0    0.40 148.29   7.9    0.20 147.12   9.3    0.32 147.08  13.0   -0.90 147.59   5.5   -0.11 147.80
  26700   6.6    0.61 147.75 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   4.9   -0.21 147.80
  27300   5.3    0.94 147.79 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  27900   5.3    0.94 147.79 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  28500   5.6    0.94 147.76 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  29100   5.6    1.08 147.79 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  29700   5.5    1.43 147.83 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  30300   6.0    1.69 147.84 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  30900   6.0    1.69 147.84 -99999 -9999999 -999999 -99999 -9999999 -999999  22.7   25.92 137.88 -99999 -9999999 -999999
