#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T05:12:33
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-01T05:09:25.000
#DataEndTime: 2024-04-01T05:12:06.000
#RecordNumber: 60
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=4166.67Hz, PlsAccum=42, Range=36km, GateNum=60, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=5
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300  23.1    3.66  69.57  27.7   -3.83  65.74  27.8   -3.56  60.58  27.8    3.18  55.58  19.8    0.13 114.02
    900  35.4   -0.23  40.71  35.1   -0.17  43.01  36.1   -0.17  38.41  37.2   -0.20  34.28  30.3   -0.19  69.18
   1500  44.6   -2.77  16.81  42.4    2.16  21.84  42.4    1.07  22.57  43.6   -1.58  19.76  39.5   -0.37  35.24
   2100  47.7   -4.07  11.94  46.0    3.18  14.54  47.0    1.29  12.77  48.1   -1.94  11.23  45.4   -0.53  16.02
   2700  48.6   -4.07  10.89  48.3    3.18  11.18  47.8    1.49  11.62  49.5   -2.06   9.74  47.2   -0.61  12.46
   3300  48.5   -3.84  10.80  49.6    2.94   9.82  49.2    1.00  10.24  50.3   -1.63   8.96  47.6   -0.58  11.89
   3900  48.3   -4.02  11.02  49.8    3.05   9.67  49.2    0.80  10.24  49.3   -1.45  10.14  49.6   -0.65  10.03
   4500  48.3   -4.02  11.02  49.8    3.14   9.67  49.2    0.56  10.24  49.3   -1.31  10.24  47.3   -0.66  12.38
   5100  45.9   -4.41  13.66  48.2    3.57  11.23  46.6    0.52  12.89  45.0   -1.43  16.17  46.5   -0.70  12.58
   5700  44.9   -5.62  14.51  46.0    4.45  13.36  45.2    0.40  14.32  42.5   -1.44  19.15  47.4   -0.76  10.90
   6300  41.4   -6.41  20.88  42.8    4.75  17.66  42.3    0.40  17.30  39.1   -1.56  24.70  44.3   -0.79  15.86
   6900  38.0   -6.41  28.91  37.7    4.75  35.72  39.2    0.45  27.17  35.8   -1.95  36.70  37.8   -0.80  35.76
   7500  35.6   -6.44  37.10  35.6    4.78  41.46  37.1    0.64  33.14  35.3   -2.12  39.67  39.1   -0.81  32.67
   8100  36.2   -5.92  35.99  35.0    4.48  43.46  35.8    0.82  36.46  36.3   -2.28  37.82  36.7   -0.80  37.33
   8700  36.0   -5.80  36.26  35.0    4.48  43.46  35.8    1.28  36.46  36.1   -2.44  38.36  35.0   -0.78  41.23
   9300  34.7   -5.38  46.22  35.9    4.81  39.02  34.8    1.59  42.25  37.5   -2.51  31.52  34.9   -0.78  41.77
   9900  34.7   -2.75  46.22  35.9    5.42  39.02  34.8    1.63  42.25  37.5   -2.52  31.52  32.6   -0.74  55.61
  10500  31.9   -3.10  63.06  33.3    6.08  51.09  33.0    2.34  51.89  34.0   -2.69  50.13  30.1   -0.67  65.80
  11100  26.2   -1.21  94.17  28.5    6.46  76.31  27.9    3.12  79.23  28.7   -3.21  77.10  25.9   -0.58  88.69
  11700  21.7    0.88 115.63  24.4    7.14 100.60  24.3    3.63  99.57  24.1   -3.32 102.84  22.6   -0.44 108.99
  12300  18.3   -1.30 127.95  20.0    7.73 124.01  19.6    3.63 123.39  22.0   -3.32 114.33  22.6   -0.33 108.99
  12900  15.0   -1.40 135.31  18.8    8.25 129.68  16.8    2.95 133.95  19.9   -2.88 123.90  21.4   -0.21 113.86
  13500  14.8   -0.10 136.66  15.2    8.25 142.92  13.5    1.81 141.01  17.6   -1.87 132.99  19.6   -0.26 123.21
  14100  14.8   -1.40 136.14  14.3    8.05 144.00  11.7    0.61 144.18  16.9   -0.78 135.98  17.6   -0.26 130.14
  14700  15.4   -3.08 136.03  13.6    7.48 147.08  13.4    0.31 142.27  15.7   -0.54 138.23  15.9   -0.31 135.16
  15300  15.4   -3.53 139.23  13.0    6.34 145.11  12.9    0.11 142.92  14.1   -0.40 141.15  17.6   -0.45 130.29
  15900  17.5   -4.96 133.70  13.6    5.43 144.24  13.1   -0.21 142.57  15.2   -0.08 138.88  17.6   -0.48 130.26
  16500  18.4   -4.96 129.50  15.2    4.44 140.78  15.3   -0.69 138.84  16.6    0.11 134.94  15.9   -0.47 135.27
  17100  16.3   -4.16 135.03  17.6    4.44 143.85  18.4   -0.37 138.84  14.1    0.85 138.82  13.4   -0.36 138.19
  17700  19.4   -2.91 136.56  19.3    4.27 139.83  17.9   -1.52 141.01  14.4    1.75 138.64  14.2   -0.34 136.06
  18300  17.0   -1.44 138.84  19.3    2.74 138.74  18.5   -2.54 140.42  13.8    2.07 139.37  11.9   -0.22 141.95
  18900  15.4   -0.46 142.79  16.3    0.50 142.09  17.8   -2.88 140.42  12.9    2.30 142.08  11.8   -0.09 141.97
  19500  12.8    0.23 146.18  13.7   -0.80 143.38  16.2   -1.84 143.36  11.2    2.07 145.23  14.3   -0.06 138.77
  20100  15.0    0.37 145.36  13.2   -0.30 144.80  12.8   -1.84 143.04  11.2    1.16 145.23  14.3   -0.10 138.77
  20700  12.8    0.38 146.11  13.2   -0.30 144.80  16.2   -0.82 143.04  13.2    1.30 145.82  12.8   -0.10 141.89
  21300  15.0    0.52 145.73  12.3   -0.30 145.64  14.6    0.13 147.01  11.8    0.50 146.46  10.9   -0.20 143.08
  21900  12.4    0.64 147.59  10.3    0.03 146.91  11.7    0.25 149.23   9.2   -0.47 147.50  10.9   -0.18 146.50
  22500 -99999 -9999999 -999999   8.1    0.28 147.38  10.3    0.25 152.50   6.8   -0.65 147.53   7.6   -0.34 147.72
  23100   6.5    1.30 147.59   8.9   -0.21 147.13  10.3    1.98 152.50 -99999 -9999999 -999999   8.5   -0.43 147.75
  23700 -99999 -9999999 -999999   8.9   -0.21 147.13  10.3    1.98 152.50 -99999 -9999999 -999999   5.4   -0.42 147.75
  24300 -99999 -9999999 -999999   8.6    0.06 147.33   6.5    1.98 149.85 -99999 -9999999 -999999 -99999 -9999999 -999999
  24900 -99999 -9999999 -999999   8.4   -0.03 147.76   6.5    1.98 149.85 -99999 -9999999 -999999 -99999 -9999999 -999999
  25500 -99999 -9999999 -999999 -99999 -9999999 -999999   6.5    1.98 149.85 -99999 -9999999 -999999 -99999 -9999999 -999999
  26100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  26700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  27300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  27900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   8.7   -0.51 147.81
  28500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   8.7   -0.51 147.81
