 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
	8200.0 	10.2 	0.57 	289.41 	10.2 	0.67 	289.88 	8.9 	0.38 	292.1 	11.8 	0.38 	285.13 	7.2 	0.86 	294.23
	8350.0 	10.2 	0.57 	289.53 	10.2 	0.95 	289.97 	9.0 	0.38 	291.98 	11.8 	0.57 	285.62 	7.3 	1.05 	294.21
	8500.0 	10.2 	0.57 	289.84 	10.0 	0.76 	290.29 	8.9 	0.38 	292.07 	11.9 	0.67 	285.41 	7.5 	1.05 	294.12
	8650.0 	10.3 	0.57 	289.64 	10.0 	0.67 	290.29 	9.1 	0.38 	291.79 	11.9 	0.57 	285.69 	7.5 	1.05 	294.1
	8800.0 	10.3 	0.57 	289.64 	9.8 	0.76 	290.57 	9.5 	0.19 	291.28 	11.9 	0.57 	285.47 	7.6 	1.24 	294.03
	8950.0 	10.4 	0.57 	289.54 	9.8 	nan 	290.57 	9.7 	0.19 	291.24 	11.9 	0.57 	285.4 	7.4 	1.24 	294.12
	9100.0 	10.4 	0.67 	289.51 	9.9 	0.76 	290.48 	9.6 	0.0 	291.37 	11.9 	0.57 	285.4 	7.3 	1.24 	294.2
	9250.0 	10.6 	0.67 	289.25 	9.8 	0.76 	290.35 	9.6 	-0.1 	291.41 	11.9 	0.57 	285.42 	7.0 	1.14 	294.36
	9400.0 	10.4 	0.67 	289.32 	9.8 	nan 	290.38 	9.3 	-0.1 	291.77 	12.0 	0.48 	285.05 	7.0 	0.86 	294.31
	9550.0 	10.3 	0.57 	289.63 	9.9 	0.95 	290.28 	9.3 	-0.1 	291.77 	11.9 	0.57 	285.19 	7.0 	0.67 	294.27
	9700.0 	10.3 	0.67 	289.72 	9.8 	0.67 	290.47 	9.1 	-0.29 	291.93 	11.7 	0.57 	285.4 	7.3 	0.67 	294.06
	9850.0 	10.3 	0.57 	289.77 	9.8 	0.76 	290.47 	9.1 	0.0 	291.93 	11.7 	0.57 	285.35 	7.5 	0.67 	293.94
	10000.0 	10.3 	0.67 	289.77 	9.8 	0.76 	290.62 	9.2 	0.1 	291.72 	11.6 	0.57 	285.39 	7.6 	0.76 	293.94
	10150.0 	10.4 	0.76 	289.5 	9.8 	0.57 	290.5 	9.4 	0.1 	291.62 	11.6 	0.57 	285.39 	7.6 	0.86 	294.03
	10300.0 	10.4 	0.76 	289.5 	9.7 	0.67 	290.73 	9.2 	0.19 	291.69 	11.5 	0.57 	285.54 	7.5 	1.05 	294.19
	10450.0 	10.4 	0.67 	289.28 	9.9 	0.76 	290.33 	9.5 	0.29 	291.35 	11.5 	0.57 	285.91 	7.3 	1.24 	294.33
	10600.0 	10.6 	0.67 	289.13 	9.8 	0.76 	290.57 	9.5 	0.19 	291.35 	11.7 	0.57 	285.79 	7.3 	1.05 	294.33
	10750.0 	10.6 	0.57 	289.36 	9.9 	0.95 	290.35 	9.4 	0.38 	291.67 	11.9 	0.57 	285.32 	7.2 	1.24 	294.48
