#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T22:44:51
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-01T22:30:00.000
#DataEndTime: 2024-04-01T22:44:38.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300  29.1    4.22  60.58  34.7   -3.71  43.01  36.1   -2.48  38.76  35.0    2.84  48.18  32.1    0.42  54.04
    900  35.6   -0.02  40.66  36.3   -0.06  37.98  35.0   -0.07  43.02  34.5   -0.07  45.46  34.0   -0.10  48.12
   1500  42.9   -2.91  22.60  40.7    2.36  27.51  39.0    1.45  32.87  38.3   -1.97  33.77  38.4   -0.48  35.23
   2100  46.9   -4.15  13.55  44.9    3.51  18.22  44.3    2.17  21.30  43.4   -2.77  21.95  42.7   -0.60  23.44
   2700  49.3   -4.15   9.96  48.4    3.51  10.83  49.9    2.17   9.52  48.2   -2.77  11.09  46.6   -0.60  13.24
   3300  49.3   -3.93   9.96  48.4    3.41  10.83  50.5    1.99   8.61  48.6   -2.60  10.62  46.6   -0.57  13.24
   3900  48.8   -3.96  10.31  48.5    3.41  10.67  50.5    1.50   8.61  48.8   -2.06  10.39  47.1   -0.54  12.44
   4500  48.4   -4.01  10.31  48.5    3.64  10.67  49.3    1.01   9.65  48.3   -1.71  10.39  45.8   -0.53  14.54
   5100  48.1   -4.21  10.21  47.8    3.98  11.15  47.8    1.01  10.81  48.0   -1.71  10.35  42.9   -0.47  18.60
   5700  47.6   -5.25  10.56  46.7    4.93  12.10  45.9    1.22  12.55  47.8   -1.92  10.86  40.5   -0.37  21.84
   6300  47.5   -5.86  10.39  47.2    5.32  11.30  45.9    1.42  12.55  47.8   -2.37  10.54  40.9   -0.29  20.20
   6900  46.4   -6.56  11.37  45.9    5.80  12.45  45.9    1.68  12.03  47.6   -2.80  10.31  40.2   -0.20  21.24
   7500  45.1   -6.70  13.54  45.2    6.04  13.20  45.7    2.01  12.70  46.8   -2.89  11.22  41.2   -0.05  19.42
   8100  43.4   -6.96  15.89  44.4    6.23  14.42  43.9    1.97  15.70  45.6   -2.78  12.89  41.2    0.05  19.42
   8700  41.7   -7.27  20.17  43.8    6.68  15.57  43.2    1.97  17.24  45.4   -2.76  13.19  41.3    0.16  19.53
   9300  38.3   -7.76  30.16  40.1    7.29  25.98  37.6    2.34  33.41  41.6   -2.84  21.13  39.7    0.17  23.22
   9900  33.2   -7.98  51.27  35.8    7.60  39.70  32.9    2.37  53.10  37.1   -2.84  35.10  38.4    0.19  26.37
  10500  29.7   -8.23  69.27  31.7    7.77  55.94  28.8    2.32  72.53  33.1   -2.76  48.52  38.4    0.19  26.37
  11100  28.4   -8.55  75.56  31.7    7.98  55.94  28.6    2.42  72.96  31.5   -2.84  55.85  39.5    0.25  23.81
  11700  28.4   -8.55  75.56  30.3    8.22  63.35  28.6    2.46  72.96  31.0   -2.93  58.59  37.2    0.28  31.87
  12300  27.9   -8.16  76.49  29.9    8.22  63.35  28.9    2.78  71.31  29.4   -3.11  67.41  35.0    0.28  45.08
  12900  27.5   -8.43  79.76  28.9    7.58  69.82  28.9    2.99  72.02  27.5   -2.86  80.10  29.3    0.28  76.24
  13500  23.8   -8.23  95.13  25.4    7.06  89.80  24.6    3.14  90.54  25.8   -3.28  91.14  25.7    0.28  90.21
  14100  23.6   -7.85  95.49  25.4    6.53  89.80  21.7    3.14 107.52  25.7   -2.62  91.14  24.2    0.14  99.03
  14700  23.5   -7.00  96.43  25.8    6.18  88.89  19.8    1.86 118.67  23.9   -1.75 101.96  20.4    0.03 116.51
  15300  21.8   -6.88 108.97  22.1    5.98 108.18  16.9    0.88 130.31  19.8   -0.82 116.86  21.7   -0.10 112.26
  15900  21.8   -5.79 108.97  22.1    5.34 108.18  16.9    0.61 130.31  22.3   -1.66 111.60  20.1   -0.35 117.06
  16500  22.9   -4.72 105.47  21.0    4.26 109.94  19.5    0.61 123.27  21.0   -1.66 117.84  18.1   -0.36 128.55
  17100  17.6   -4.48 130.71  18.2    3.52 128.03  16.9    1.61 133.75  19.2   -2.45 129.01  18.1   -0.36 128.55
  17700  16.1   -3.50 135.78  16.7    2.27 133.74  14.0    2.51 141.62  18.0   -3.56 132.44  20.2   -0.23 119.86
  18300  15.4   -2.39 138.80  15.9    1.36 136.41  13.2    2.86 143.13  18.0   -3.56 132.44  21.6   -0.05 111.50
  18900  15.4   -1.28 138.80  15.3    0.51 137.00  15.8    2.86 137.31  17.4   -3.44 134.40  21.6    0.01 111.50
  19500  15.4   -1.06 138.80  15.8    0.49 137.31  14.4    2.56 141.46  18.0   -3.19 132.38  22.9    0.06 103.49
  20100  16.2   -0.97 137.40  15.8    0.56 137.31  14.7    2.16 140.80  16.9   -2.75 135.54  22.1    0.11 108.27
  20700  14.4   -0.97 140.49  14.0    0.68 140.35  15.0    1.78 140.11  16.3   -2.53 137.40  19.6    0.11 120.65
  21300  13.3   -1.13 141.97  13.1    0.74 141.22  15.0    1.38 140.11  16.3   -2.23 137.40  17.0   -0.09 132.85
  21900  12.9   -1.13 142.34  12.4    0.74 141.76  12.7    0.74 142.56  14.8   -2.04 140.05  14.3   -0.38 139.28
  22500  10.9   -1.43 145.00  10.7    0.59 145.34   9.8    0.27 145.24  12.4   -1.55 142.85  12.4   -0.67 142.67
  23100   9.7   -1.76 146.24  10.7    0.71 145.34   8.0    0.18 146.94  12.3   -1.55 143.29   9.9   -0.67 145.69
  23700   9.3   -1.89 146.40  10.2    1.06 145.64   7.0   -0.31 147.33  10.2   -0.97 145.30   9.9   -0.65 146.78
  24300   7.8   -1.52 147.02  11.8    1.43 146.42   7.0   -0.07 147.62   7.7   -0.23 147.01   9.3   -0.60 147.34
  24900   7.8   -1.52 147.38  13.8    2.03 145.76   6.8    0.36 147.67  10.7   -0.10 147.05   8.0   -0.46 147.63
  25500   7.8   -0.78 147.35  11.7    2.03 147.21   7.1    0.37 147.71  11.2   -0.21 146.76 -99999 -9999999 -999999
  26100   7.1   -0.30 147.68   7.9    2.09 147.28   6.1    0.29 147.80   8.1   -0.17 147.42 -99999 -9999999 -999999
  26700   5.9    0.27 147.68 -99999 -9999999 -999999 -99999 -9999999 -999999   7.9   -0.24 147.78 -99999 -9999999 -999999
  27300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999  10.3   -1.32 147.76 -99999 -9999999 -999999
  27900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   8.3    3.19 147.96 -99999 -9999999 -999999
  28500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.2    7.70 148.17 -99999 -9999999 -999999
  29100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.6    7.70 148.17 -99999 -9999999 -999999
  29700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.6    7.70 148.17 -99999 -9999999 -999999
  30300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.4    7.55 148.18 -99999 -9999999 -999999
  30900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.6    7.39 148.20 -99999 -9999999 -999999
  31500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.5    7.64 148.16 -99999 -9999999 -999999
  32100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   6.5    7.89 148.20 -99999 -9999999 -999999
