#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T13:44:42
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-01T13:30:00.000
#DataEndTime: 2024-04-01T13:44:38.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   4.8    4.55  98.99  14.4   -3.29 143.34  -1.1   -1.34  44.06   4.6    2.91  98.99   1.2   -0.13 -53.50
   1500  19.6    0.23  80.39  21.0    0.24  80.39  17.4    0.18  61.23  20.9    0.24  80.39  13.0   -0.12   7.15
   2700  29.4   -2.64  69.62  26.1    2.60  48.07  29.4    1.13  64.47  32.0   -1.23  78.58  21.1   -0.10  38.43
   3900  34.3   -4.09  62.66  29.7    3.77  30.61  35.1    1.43  64.47  36.5   -1.91  75.91  25.6   -0.10  58.56
   5100  34.3   -4.21  62.56  30.8    3.77  25.27  35.5    1.63  68.47  37.2   -2.12  71.33  26.9   -0.02  64.28
   6300  34.4   -4.37  60.18  32.7    3.75  29.28  35.1    1.63  63.80  36.4   -1.91  71.33  28.1    0.07  57.89
   7500  34.1   -4.57  49.59  37.2    3.50  32.14  34.1    1.43  57.32  35.3   -1.84  65.61  28.1    0.14  57.79
   8700  31.8   -5.17  35.38  39.2    3.09  29.28  32.5    1.50  43.68  33.1   -1.87  51.21  28.2    0.14  52.45
   9900  28.9   -6.24  23.75  37.8    3.09  28.13  30.0    1.74  31.66  31.2   -2.08  36.81  28.1    0.12  42.63
  11100  26.0   -7.53  20.89  33.9    2.28  24.89  28.0    1.89  20.89  28.4   -2.36  22.41  26.8   -0.20  38.15
  12300  24.3   -7.54  17.74  33.9    4.23  21.36  26.3    1.86  16.40  26.7   -2.36  17.36  24.5   -0.45  29.18
  13500  23.0   -7.80  14.31  28.3    9.56  21.36  24.0    1.86  10.49  24.1   -2.23  12.68  22.4   -0.45  21.46
  14700  21.9   -7.30  10.97  17.0   12.89  19.07  23.6    1.38   8.68  19.6    5.78  10.49  19.8   -0.45  13.45
  15900  19.2   -5.53   8.39  15.6    9.23  19.07  20.4    1.05   6.01  13.8   14.35  10.49  18.6   -0.14  12.40
  17100  17.6   -3.22   6.96  18.8    9.20  22.51  17.2    0.88   4.77  11.4   14.35   7.25  17.6   -0.14  11.73
  18300  17.6   -0.98   5.44  17.8    2.54  18.31  15.3    0.41   4.29   9.3   22.38   6.01  17.6    0.03  11.73
  19500  15.9    0.27   4.67  16.2   -1.54  10.78  15.3    0.63   4.29   7.7   22.21   3.91  16.2    0.03  11.06
  20700  14.6    0.27   4.29  16.2   -1.54   6.29  15.3    0.68   4.29   9.5   14.29   4.29  16.2   -0.04  11.06
