#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-08T12:45:29
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-08T12:30:00.000
#DataEndTime: 2024-04-08T12:45:17.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30     3.54   102.19    0.72 -173.41   100
   1.50     0.14   347.76    0.17 -163.01   100
   2.70     2.64   287.38   -0.21 -156.22   100
   3.90     4.20   286.75   -0.36 -154.09   100
   5.10     4.44   285.77   -0.35 -154.09   100
   6.30     4.44   285.89   -0.35 -155.54   100
   7.50     6.14   281.71   -0.33 -157.87   100
   8.70     5.98   279.67   -0.27 -158.68   100
   9.90     4.26   282.56   -0.31 -159.49   100
  11.10     5.89   280.71   -0.35 -159.99   100
  12.30     7.11   277.82   -0.20 -160.91   100
  13.50     6.62   275.65    0.01 -160.77   100
  14.70    10.53   273.25    0.57 -161.16   100
  15.90     9.79   271.31    0.61 -161.72    82
  17.10     7.29   269.96    0.38 -161.72    83
  18.30     5.47   267.88    0.18 -161.71   100
  19.50     0.27   269.65   -0.38 -162.22   100
  20.70     0.48   224.67   -0.43 -162.48   100
  21.90     0.61   208.66   -0.43 -162.50    85
  23.10     5.36   357.32    0.17 -162.50   100
  24.30     5.63   357.96    0.14 -162.50   100
  25.50     0.03   248.43   -0.51 -162.61    82
  26.70     0.09   349.30   -0.50 -162.79   100
  27.90     0.17   316.99   -0.52 -163.07   100
  29.10     0.21   179.82   -0.52 -163.78   100
  30.30     0.43   193.34   -0.54 -164.50   100
  31.50     0.56   185.82   -0.57 -164.95   100
  32.70     0.78   181.78   -0.58 -165.21   100
  33.90     0.94   182.99   -0.58 -165.02   100
  35.10     1.06   185.10   -0.59 -165.10    80
