#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-14T11:16:28
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-14T11:00:00.000
#DataEndTime: 2024-04-14T11:16:05.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=1562.50Hz, PlsAccum=16, Range=96km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=10
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30     9.52    64.15   -0.16 -134.83   100
   0.90     0.01   253.38   -0.15 -136.15   100
   1.50     6.77   251.19   -0.16 -134.78   100
   2.10    10.63   252.87   -0.17 -129.62   100
   2.70    11.39   252.53   -0.12 -123.83   100
   3.30    11.67   251.98   -0.13 -122.58   100
   3.90    11.94   252.69   -0.18 -120.47   100
   4.50    12.36   253.92   -0.22 -123.20   100
   5.10    12.75   255.27   -0.26 -126.86   100
   5.70    13.72   259.03   -0.26 -130.14   100
   6.30    15.01   260.52   -0.22 -131.34   100
   6.90    17.53   260.90   -0.15 -131.34   100
   7.50    20.21   258.60   -0.07 -130.29   100
   8.10    22.76   257.94   -0.08 -130.29   100
   8.70    24.03   258.56   -0.09 -134.52   100
   9.30    25.17   255.91   -0.10 -137.62   100
   9.90    28.56   296.15   -2.31 -141.13   100
  10.50    29.39   291.96   -2.39 -143.40   100
  11.10    30.54   283.92   -2.40 -143.49   100
  11.70    33.89   246.21   -0.33 -145.33   100
  12.30    31.40   242.88   -0.85 -148.22   100
  12.90    28.31   239.67   -1.44 -149.96   100
  13.50    24.35   235.12   -2.06 -152.27    94
  14.10    23.33   238.89   -2.29 -154.57    94
  14.70    23.98   236.88   -2.60 -153.02   100
  15.30    23.01   234.63   -2.45 -153.83   100
  15.90    26.77   233.18   -2.27 -155.49   100
  16.50    28.21   236.20   -1.58 -156.49   100
  17.10    27.94   246.59   -0.68 -157.30   100
  17.70    24.82   254.32   -0.29 -157.86   100
