#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-17T14:45:35
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-17T14:30:00.000
#DataEndTime: 2024-04-17T14:45:18.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=4, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=1024, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30     5.78   331.65    0.73 -165.77    73
   1.50     0.48    59.95   -0.11 -165.77    89
   2.70     2.94   139.19   -0.52 -165.77    73
   3.90 -99999999 -99999999 -9999999 -153.27 -99999
   5.10 -99999999 -99999999 -9999999 -9999999 -99999
   6.30    12.72   236.33    0.02 -153.27    78
   7.50    15.87   252.60   -0.25 -153.57    85
   8.70    16.53   256.78   -0.20 -153.78   100
   9.90    16.97   261.18   -0.37 -154.88   100
  11.10    17.96   267.90   -0.41 -156.68    94
  12.30    20.95   268.20   -0.30 -157.57    94
  13.50    22.31   264.49   -0.30 -158.75    85
  14.70    29.15   266.17    0.44 -159.44   100
  15.90    27.94   266.00    0.37 -159.95    94
  17.10    26.83   270.19    0.45 -160.43    83
  18.30    25.33   303.77   -0.84 -161.58   100
  19.50    16.07   334.51   -1.57 -162.03   100
  20.70    14.33   358.71   -1.56 -162.98   100
  21.90     3.56    91.58   -0.38 -164.64   100
  23.10     6.88   111.31   -0.16 -167.47   100
  24.30     9.31   106.85   -0.21 -167.47   100
  25.50    15.24    53.70   -1.31 -169.44    36
  26.70    41.93    47.12   -1.63 -171.52    65
  27.90    49.70    69.19    1.24 -9999999    60
  29.10    78.11    52.48   -0.50 -9999999    49
  30.30   155.62    22.57   12.05 -9999999    29
  31.50   114.42    30.95   12.29 -9999999    38
  32.70 -99999999 -99999999 -9999999 -9999999 -99999
  33.90    58.78   355.28   24.47 -9999999    28
  35.10    12.30   187.60   25.33 -9999999    36
  36.30    13.01   182.43   26.06 -9999999    34
  37.50     8.55   166.45   26.74 -9999999    12
  38.70     8.87   150.72   27.37 -9999999    20
  39.90     7.79   156.95   27.46 -9999999    42
  41.10 -99999999 -99999999 -9999999 -9999999 -99999
  42.30 -99999999 -99999999 -9999999 -9999999 -99999
  43.50     3.85   157.33   26.76 -9999999    27
  44.70    12.55   196.26   25.42 -9999999    24
  45.90    15.55   206.19   24.52 -9999999    12
  47.10    17.78   199.11   24.80 -9999999    24
  48.30 -99999999 -99999999 -9999999 -9999999 -99999
  49.50    18.13   280.67   25.84 -9999999    10
  50.70     6.80   310.44   24.71 -9999999    41
  51.90     2.56   247.95   24.90 -9999999     9
  53.10     2.37   231.22   25.04 -9999999    21
  54.30     1.85   271.69   24.84 -9999999     9
  55.50     3.66   189.90   25.19 -9999999     8
  56.70     1.99   146.76   25.83 -9999999    27
  57.90     1.11    77.67   25.83 -9999999     9
  59.10     1.64   349.35   25.81 -9999999    20
  60.30     4.98   356.00   26.31 -9999999    15
  61.50     4.63    32.57   26.43 -9999999    31
  62.70     3.26    52.06   25.85 -9999999     9
  63.90     3.14    42.46   27.05 -9999999    40
  65.10     8.85    24.62   27.86 -9999999    12
  66.30     7.67   137.72   26.16 -9999999    35
