#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-06T11:15:38
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-06T11:00:00.000
#DataEndTime: 2024-04-06T11:15:16.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=10.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30     6.34    35.84    0.47 -177.61   100
   1.50     0.61   206.74    0.15 -165.07   100
   2.70     4.65   236.75   -0.21 -157.15   100
   3.90     7.65   246.22   -0.41 -153.05   100
   5.10    10.36   255.15   -0.40 -152.74   100
   6.30    13.75   267.53   -0.37 -152.99   100
   7.50    17.31   275.62   -0.28 -152.65   100
   8.70    20.81   279.00   -0.16 -152.77   100
   9.90    23.69   284.35   -0.19 -153.31   100
  11.10    39.97   316.16   -1.77 -155.62    94
  12.30    30.67   268.83    0.25 -158.86    83
  13.50    31.62   259.69    0.52 -158.86   100
  14.70    31.30   263.75    1.86 -155.97   100
  15.90    28.51   263.07    1.80 -156.21    89
  17.10    36.26   222.81    3.43 -156.08   100
  18.30    21.69   278.56    1.41 -156.08    98
  19.50    15.22   278.39   -0.21 -161.84   100
  20.70     9.65   285.56   -0.20 -165.85   100
  21.90     4.79   276.80   -0.03 -169.33   100
  23.10     1.95   240.53    0.08 -172.96   100
  24.30    20.16   177.84   -1.13 -173.78    93
  25.50    36.72   180.04   -2.06 -173.40   100
  26.70    38.06   182.49   -1.73 -174.51    78
  27.90    28.57   183.61   -0.88 -174.58    59
  29.10    63.27   212.52   -4.52 -175.22    35
  30.30     2.44   119.70    2.00 -175.19    64
  31.50     1.96   163.51    1.83 -175.32    42
  32.70     1.10    32.03    1.91 -175.07    60
  33.90     8.87   227.20    0.76 -175.16    36
  35.10     9.81   228.63    0.78 -175.24    53
  36.30     9.97   219.12    0.52 -175.41    44
  37.50     3.32   190.34    1.32 -175.43    37
  38.70     8.94   212.75    0.58 -175.43    37
  39.90    10.15   249.63    1.31 -175.41    58
  41.10    11.11   258.10    1.53 -175.32    40
  42.30    11.26   261.53    1.62 -175.22    57
  43.50    11.54   268.04    1.70 -175.19    58
  44.70    10.75   263.37    1.62 -175.24    57
  45.90    11.76   263.15    1.55 -175.24    61
  47.10    11.05   263.64    1.41 -175.34    67
  48.30    12.08   264.75    1.47 -175.46    70
  49.50    12.37   260.71    1.48 -175.60    69
  50.70    12.47   262.46    1.38 -175.60    51
  51.90    13.66   269.75    1.54 -175.33    53
  53.10    14.61   272.01    1.82 -174.80    34
  54.30    16.38   278.34    2.16 -174.24    78
  55.50    10.60   267.61    1.48 -173.59    46
  56.70    10.13   264.13    1.44 -173.80    68
  57.90    12.31   265.54    1.57 -173.64    67
  59.10    13.04   265.03    1.55 -173.87    60
  60.30    13.37   263.76    1.59 -174.63    48
  61.50    13.16   263.66    1.55 -174.63    54
  62.70     7.25   255.66    1.11 -174.45    47
  63.90     7.46   259.47    1.03 -174.41    59
  65.10     5.95   264.45    0.95 -173.72    68
  66.30     7.38   268.03    0.97 -173.64    65
  67.50     6.93   267.90    0.98 -173.95    63
  68.70    11.98   272.64    1.37 -173.74    62
  69.90     5.59   275.63    0.94 -173.91    79
  71.10     6.26   273.68    0.90 -174.26    69
  72.30     6.43   283.95    0.90 -174.39    63
  73.50     6.43   283.23    0.87 -174.09    69
  74.70     6.99   281.47    0.85 -174.44    65
  75.90     7.53   276.43    0.93 -174.38    68
  77.10     7.56   278.62    0.94 -174.09    70
  78.30     7.91   278.24    0.93 -174.24    56
  79.50     7.86   275.08    0.93 -174.57    68
  80.70     7.91   275.99    0.90 -174.40    68
  81.90     8.35   281.72    0.79 -174.20    53
  83.10     8.74   282.97    0.78 -174.20    83
  84.30     8.11   289.49    0.83 -174.09    63
  85.50     9.31   293.80    0.76 -173.95    69
  86.70     9.07   291.74    0.73 -173.78    85
  87.90     8.97   294.84    0.82 -173.91    55
  89.10    10.10   294.07    0.78 -174.05    53
  90.30     9.79   295.48    0.72 -174.06    39
  91.50     8.74   288.16    0.80 -174.43    66
  92.70     8.51   289.01    0.81 -174.43    66
  93.90     7.06   289.58    0.94 -174.60    48
  95.10     4.51   296.59    1.00 -174.47    63
  96.30     2.06   301.48    1.24 -174.44    72
  97.50     2.34   313.49    1.26 -174.14    54
  98.70 -99999999 -99999999 -9999999 -174.03 -99999
  99.90 -99999999 -99999999 -9999999 -173.86 -99999
 101.10     8.92   281.20    0.84 -173.86    78
 102.30     7.45   296.14    0.70 -174.32    72
 103.50     5.92   307.83    0.68 -174.61    53
 104.70     5.44   300.60    0.60 -174.86    46
 105.90     4.65   309.85    0.87 -174.86    32
 107.10     6.07   309.61    1.02 -174.99    73
 108.30     5.79   308.89    0.95 -174.98    47
 109.50     5.82   301.26    0.96 -174.89    61
 110.70     5.72   299.56    1.01 -174.61    60
 111.90     7.37   284.91    0.93 -174.61    52
 113.10     7.93   267.58    1.03 -174.27    61
 114.30     8.01   265.46    1.05 -173.79    73
 115.50     9.87    92.38    2.32 -174.04    66
 116.70    29.59    35.29    4.52 -174.43    81
 117.90    53.17    20.67    6.48 -174.53    75
 119.10    58.42    30.85    7.26 -174.50    76
 120.30    53.84    20.71    6.38 -174.50    69
 121.50    51.04    10.08    5.76 -174.07    78
 122.70     2.57   232.83    1.45 -173.70    76
 123.90     2.74   258.18    1.50 -173.39    69
 125.10     2.77   255.57    1.50 -173.33    72
 126.30     1.89   236.92    1.64 -173.13    73
 127.50     1.50   226.76    1.68 -172.99    72
 128.70     1.90   224.93    1.61 -173.11    77
 129.90     2.02   218.84    1.57 -173.11    63
 131.10     5.12   225.88    1.20 -173.43    73
 132.30     6.46   230.91    1.05 -173.43    72
 133.50     6.40   231.62    0.99 -174.04    71
 134.70     8.86   229.40    0.67 -174.64    68
 135.90     7.33   227.53    0.84 -174.36    74
 137.10     6.37   226.21    0.89 -174.06    76
 138.30     5.53   222.94    0.98 -174.45    54
 139.50     6.02   220.30    0.95 -174.45    65
 140.70     5.78   221.42    1.00 -174.29    74
 141.90     3.35   257.26    1.23 -174.60    89
 143.10     3.23   257.05    1.22 -174.69    72
 144.30    12.20   224.64    0.33 -174.77    67
 145.50    13.26   222.66    0.15 -174.98    60
 146.70     5.50   209.01    0.91 -175.33    61
 147.90     5.32   206.74    0.92 -175.19    61
 149.10     6.00   208.01    0.93 -175.36    51
 150.30     5.65   209.93    0.90 -175.33    52
 151.50     9.49   224.53    0.59 -175.32    46
 152.70     9.73   224.65    0.61 -175.04    67
 153.90     9.77   224.89    0.61 -175.30    46
 155.10     9.92   228.91    0.59 -175.38    28
 156.30     9.62   226.25    0.63 -175.42    35
 157.50     8.72   224.65    0.69 -175.45    61
 158.70     6.17   229.28    0.95 -175.53    35
 159.90     6.26   229.17    0.95 -175.47    40
 161.10     4.27   226.71    1.24 -175.55    44
 162.30     5.44   212.01    1.14 -175.45    54
 163.50     5.50   212.61    1.09 -175.45    40
 164.70     2.89   211.89    1.35 -175.38    52
 165.90     2.82   208.20    1.35 -175.43    39
 167.10     3.33   203.60    1.35 -175.47    20
 168.30     3.15   212.64    1.38 -175.61    25
 169.50     4.77   219.68    1.21 -9999999    63
 170.70     4.36   219.10    1.24 -9999999    64
 171.90     4.38   223.90    1.34 -9999999    49
 173.10     5.05   235.50    1.21 -9999999    39
 174.30     5.52   226.96    1.19 -9999999    54
 175.50     6.52   227.50    0.99 -9999999    54
 176.70 -99999999 -99999999 -9999999 -9999999 -99999
 177.90 -99999999 -99999999 -9999999 -175.66 -99999
 179.10 -99999999 -99999999 -9999999 -9999999 -99999
 180.30     4.05   207.28    1.44 -9999999    73
 181.50 -99999999 -99999999 -9999999 -9999999 -99999
 182.70 -99999999 -99999999 -9999999 -9999999 -99999
 183.90 -99999999 -99999999 -9999999 -9999999 -99999
 185.10 -99999999 -99999999 -9999999 -9999999 -99999
 186.30 -99999999 -99999999 -9999999 -9999999 -99999
 187.50 -99999999 -99999999 -9999999 -9999999 -99999
 188.70 -99999999 -99999999 -9999999 -9999999 -99999
 189.90 -99999999 -99999999 -9999999 -9999999 -99999
 191.10 -99999999 -99999999 -9999999 -9999999 -99999
