#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-04T20:15:30
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-04T20:00:00.000
#DataEndTime: 2024-04-04T20:15:17.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   6.4    2.41  92.98   5.1   -0.96  82.11  -1.1   -2.00  19.45   0.9    2.47 108.15  -0.1   -0.57 -26.32
   1500  21.1    0.24  80.68  20.8    0.25  80.68  17.3    0.15  44.35  18.5    0.23  79.82  12.7   -0.39  18.60
   2700  30.7   -1.50  78.77  31.4    1.19  79.82  29.3    1.44  53.02  30.3   -0.84  50.26  22.0   -0.23  49.88
   3900  35.6   -2.51  77.63  36.8    1.75  80.01  35.4    1.91  61.32  35.9   -1.22  56.46  25.1   -0.26  62.47
   5100  35.6   -2.93  74.39  36.8    1.97  78.96  36.0    2.12  61.32  35.9   -1.56  51.50  25.4   -0.23  63.61
   6300  35.0   -3.14  70.95  36.6    2.21  76.87  35.7    1.90  53.88  35.5   -1.22  49.11  25.1   -0.26  62.75
   7500  34.1   -3.60  64.28  35.5    2.87  71.05  34.7    1.38  49.11  34.7   -1.01  46.83  25.6   -0.24  57.89
   8700  31.9   -5.22  47.02  34.1    3.86  53.12  32.2    0.71  36.24  33.1   -0.77  38.24  25.6   -0.27  50.74
   9900  28.4   -7.27  32.33  31.3    5.93  33.28  29.0   -0.17  25.08  29.3   -0.44  27.94  25.0   -0.31  39.10
  11100  24.9   -9.46  17.36  28.0    8.02  17.17  25.9   -0.31  16.69  25.7   -0.43  19.84  23.4   -0.31  30.99
  12300  21.6  -10.34  13.07  24.8    9.79  12.68  23.6   -0.31  13.92  23.1   -0.43  14.02  22.6   -0.24  22.79
  13500  19.9  -10.70  11.83  23.2   10.40  11.63  21.0   -0.99  12.30  22.0   -0.48  11.44  21.4   -0.13  16.40
  14700  19.7  -10.70  10.78  22.7   10.40  10.68  16.1   -8.20   9.82  22.0   -0.74   9.73  21.4   -0.13  16.40
  15900  18.9  -10.28  10.78  21.6   10.38   9.54  11.9  -17.26   8.11  22.0   -0.74   8.77  21.2   -0.00  13.92
  17100  17.0   -9.62   8.68  19.7    8.99   7.63   9.8  -17.18   5.53  19.9   -0.69   6.58  19.9   -0.10  11.63
  18300  16.6   -7.66   7.25  17.9    6.91   6.20   9.7  -17.25   5.53  17.8   -0.69   5.44  18.3   -0.29  12.40
  19500  16.4   -5.38   5.44  16.1    4.25   5.44  12.4   -9.19   5.53  15.8   -1.23   4.86  16.3   -0.29  12.11
