#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T01:14:58
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-01T01:00:00.000
#DataEndTime: 2024-04-01T01:14:37.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    15.38    44.50   -0.14 -165.63   100
   0.90     0.30   279.13   -0.09 -151.85   100
   1.50    10.19   233.38   -0.09 -141.62   100
   2.10    14.83   236.48   -0.09 -134.97   100
   2.70    15.11   236.43   -0.12 -134.54   100
   3.30    14.51   239.34   -0.15 -134.30   100
   3.90    14.26   241.81   -0.21 -133.60   100
   4.50    15.16   245.45   -0.31 -135.24   100
   5.10    16.98   247.40   -0.42 -135.37   100
   5.70    21.64   251.17   -0.64 -134.38   100
   6.30    24.63   251.67   -0.68 -133.95   100
   6.90    26.61   252.87   -0.70 -134.42   100
   7.50    26.80   252.99   -0.68 -134.42   100
   8.10    26.16   255.14   -0.57 -137.32   100
   8.70    26.36   255.02   -0.52 -142.02   100
   9.30    26.85   254.02   -0.42 -147.57   100
   9.90    27.15   252.48   -0.29 -148.56   100
  10.50    28.33   249.79   -0.27 -148.56   100
  11.10    29.45   248.48   -0.33 -151.27   100
  11.70    29.86   246.98   -0.33 -151.46   100
  12.30    29.67   247.49   -0.38 -152.94   100
  12.90    31.60   251.58   -0.28 -154.92   100
  13.50    31.43   258.60   -0.35 -158.61   100
  14.10    32.52   267.87   -0.11 -159.83   100
  14.70    35.71   269.58    0.73 -158.32   100
  15.30    43.73   256.57    2.94 -159.42   100
  15.90    35.30   254.94    2.47 -160.94   100
  16.50    36.90   238.02    3.68 -161.93   100
  17.10    39.40   219.97    4.88 -163.41   100
  17.70    28.50   234.37    4.32 -163.41   100
