#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-10T10:45:35
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-10T10:30:00.000
#DataEndTime: 2024-04-10T10:45:17.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=1562.50Hz, PlsAccum=16, Range=96km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=10
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30     7.69    27.89   -0.49 -132.50   100
   0.90     0.01   189.25   -0.15 -137.40   100
   1.50     5.48   209.70    0.06 -134.58   100
   2.10     8.04   212.85    0.15 -129.27   100
   2.70     8.77   212.43    0.11 -123.87   100
   3.30     8.78   215.73    0.08 -123.27   100
   3.90     8.84   229.08   -0.03 -121.00   100
   4.50    10.58   243.74   -0.20 -123.27   100
   5.10    13.69   246.78   -0.34 -126.32   100
   5.70    17.09   246.34   -0.29 -128.74   100
   6.30    19.49   244.46   -0.14 -129.50   100
   6.90    20.81   247.15   -0.11 -132.15   100
   7.50    21.89   243.03   -0.32 -133.52   100
   8.10    20.50   252.01   -0.35 -138.23   100
   8.70    19.42   274.62    0.20 -142.51   100
   9.30    19.36   272.95    0.10 -143.17   100
   9.90    20.36   256.62   -0.63 -144.32   100
  10.50    21.75   256.86   -0.68 -143.50   100
  11.10    28.78   236.25   -1.81 -144.06   100
  11.70    40.27   223.12   -3.17 -145.72   100
  12.30    42.95   225.85   -3.02 -148.32   100
  12.90    40.39   235.00   -2.32 -150.81   100
  13.50    36.61   248.05   -1.29 -154.82   100
  14.10    34.01   266.63   -0.00 -156.65    94
  14.70    33.75   266.60    0.00 -156.65   100
  15.30    38.27   238.04    0.35 -156.23   100
  15.90    36.23   236.00    0.35 -156.74   100
  16.50    42.02   220.04    1.70 -155.98   100
  17.10    37.48   216.08    1.81 -160.43   100
  17.70    23.89   225.08    0.86 -160.43   100
  18.30    13.08   252.98   -0.25 -161.66   100
  18.90    10.40   257.09   -0.20 -161.95   100
  19.50     8.63   260.26   -0.26 -161.36   100
  20.10     6.29   258.53   -0.27 -158.46   100
  20.70     3.49   236.14   -0.32 -161.70    97
  21.30     2.09   222.51   -0.13 -9999999    91
  21.90     2.24   170.45    0.03 -9999999    88
  22.50     3.20   146.46   -0.15 -9999999    78
  23.10     4.48   131.55   -0.30 -9999999    64
