#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-03-28T09:00:54
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-03-25T12:00:00.000
#DataEndTime: 2024-03-25T12:16:06.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=10
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   9.0    1.03  22.03   6.6   -0.18  18.60  14.2    0.12  51.21   8.7    0.48   5.72  23.0    0.92 145.63
   1500  15.2    0.06  15.16  15.4    0.10  20.60  16.6    0.09  33.47  13.9   -0.01  10.01  20.6    0.21  80.39
   2700  18.2   -0.70   7.44  19.2    0.39  14.88  18.7    0.25  18.79  17.2   -0.42   9.92  18.8   -0.24  38.05
   3900  20.2   -1.15   7.63  22.0    0.48  16.21  20.6    0.38  12.40  18.7   -0.65  11.16  18.8   -0.50  19.07
   5100  21.1   -1.26   6.20  22.8    0.62  12.02  21.8    0.54  10.01  19.7   -0.73  11.63  17.8   -0.50  15.83
   6300  20.3   -1.31   4.96  21.6    0.97   8.01  21.8    0.59   7.63  19.2   -0.77   9.63  17.6   -0.44  15.07
   7500  17.1   -2.00   4.77  18.7    1.65   6.96  20.2    0.65   6.68  18.4   -0.79   8.20  17.3   -0.34  14.40
   8700  18.1   -3.48   6.39  19.4    3.32   7.34  20.4    0.73   9.06  18.9   -0.82   8.96  18.2   -0.13  13.16
   9900  18.5   -5.37   7.44  19.5    5.11   7.34  20.6    0.73  10.30  19.7   -0.82   8.96  18.1   -0.11  12.59
  11100  16.7   -7.44   9.16  17.8    7.21   8.68  18.8    0.66  13.64  18.8   -0.66   7.53  19.3   -0.04  13.26
  12300  16.4   -7.44   9.06  19.5    7.54  10.78  18.3    0.80  15.45  18.9   -0.50   9.82  19.3   -0.04  13.16
  13500  19.4   -7.96  10.49  19.5    7.54  10.78  18.2    1.48  15.45  18.9   -0.79   9.82  19.7   -0.15  14.31
  14700  15.2   -8.22   8.68  16.3    7.83  10.30  14.4    2.33  10.97  17.0   -1.21   8.20  18.7   -0.15  13.16
  15900  14.3   -7.15   6.96  15.6    6.86   9.35  12.9    2.52   6.39  17.0   -1.48   6.68  17.0   -0.07  10.40
  17100  13.2   -6.29   5.63  15.6    6.12   8.01  12.9    2.53   4.77  16.4   -1.99   5.91  16.6   -0.17  10.40
  18300  15.4   -6.29   6.20  16.0    5.46   7.06  14.5    1.56   4.58  16.4   -1.99   5.25  16.9   -0.17  12.59
  19500  14.0   -4.71   5.05  16.3    3.92   6.20  14.6    0.73   4.77  16.3   -1.26   4.67  16.1   -0.11  11.06
  20700  14.0   -2.96   4.48  16.3    2.30   5.25  14.6    0.64   4.48  14.7   -1.19   4.29  15.6   -0.13  11.06
  21900  10.9   -1.57   3.53  15.8    1.06   4.67  14.0    0.43   4.48  12.6   -1.17   4.01  13.5   -0.13  10.87
  23100   7.8   -0.99   2.86  14.2    0.78   4.10  10.8    0.26   3.81  10.6   -0.87   3.62  13.8   -0.04  10.87
  24300   7.8   -0.91   2.86  14.2    0.78   4.10  10.8    0.39   3.91  10.6   -0.87   3.62  11.5   -0.01   7.30
  25500   5.2   -0.92   2.29  13.6    0.88   4.01   9.0    0.43   3.43   9.6   -0.93   3.58   7.2    0.05   4.29
  26700   4.8   -0.80   2.00  13.0    1.06   4.01   6.9    0.17   2.86   9.0   -0.81   3.43 -99999 -9999999 -999999
  27900 -99999 -9999999 -999999   4.9    0.71   2.00 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  29100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  30300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  31500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  32700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  33900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  35100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  36300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  37500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  38700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  39900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  41100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  42300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  43500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  44700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  45900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  47100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
