#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-05T22:15:25
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-05T22:00:00.000
#DataEndTime: 2024-04-05T22:15:17.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=8, Range=192km, GateNum=160, Rmin=300m, EleAngle=10.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   1.6    2.58  98.13   4.7   -2.32 105.29   0.8   -1.22  91.27  -0.1    0.41 -17.45   0.0   -0.78   6.01
   1500  19.7    0.17  80.11  19.9    0.20  80.39  18.3    0.21  78.96  16.6    0.00  19.74  17.1    0.13  32.62
   2700  32.2   -1.39  67.52  29.7    1.89  64.85  30.1    1.01  66.38  27.8   -0.27  46.92  27.4    0.67  50.45
   3900  38.6   -2.19  61.89  34.7    2.76  57.41  36.0    1.13  68.19  33.5   -0.38  62.18  30.5    0.67  58.17
   5100  39.2   -2.19  61.80  34.7    2.76  57.41  36.3    1.49  68.19  33.8   -0.38  64.47  33.1    0.98  60.18
   6300  39.2   -2.24  59.70  34.7    2.80  58.65  36.3    1.13  69.81  33.8   -0.41  64.47  30.5    0.67  60.18
   7500  38.1   -2.57  59.22  34.5    2.83  58.65  35.0    0.72  69.14  32.9   -0.48  59.89  27.7    0.23  58.17
   8700  35.5   -3.04  48.35  33.5    2.88  47.87  33.2    0.29  54.45  31.4   -0.44  46.63  25.9   -0.19  55.60
   9900  29.6   -4.11  31.85  29.5    3.34  33.00  29.3   -0.57  33.86  26.4   -0.18  29.75  25.2   -0.47  48.26
  11100  23.8   -5.17  18.02  24.7    4.18  15.45  25.7   -1.01  12.87  21.7   -0.21  16.12  24.5   -0.63  35.67
  12300  18.1   -6.20  11.44  19.1    4.93   9.44  22.6   -1.33   7.44  17.3   -0.16   9.92  24.0   -0.69  23.17
  13500  15.8   -6.49   9.63  15.9    5.15   7.44  20.1   -1.33   6.20  15.4    0.05   7.06  22.4   -0.69  16.12
  14700  15.2   -6.49   7.82  15.9    5.15   6.87  17.7   -1.24   4.96  15.4   -0.19   6.20  20.3   -0.62  12.30
  15900  14.5   -6.43   7.34  14.8    4.97   6.48  16.3   -1.10   4.86  16.7   -0.19   5.63  19.4   -0.48  12.30
  17100  15.4   -5.80   7.34  16.8    4.74   6.01  16.3   -0.99   4.96  19.6   -0.23   6.48  18.9   -0.37  14.21
  18300  17.4   -4.80   6.87  17.5    4.06   5.44  15.6   -0.56   5.34  19.5   -0.29   5.63  16.9   -0.37  13.45
  19500  17.6   -3.10   6.10  17.5    2.63   4.77  15.6   -0.40   5.15  19.5   -0.51   5.44  16.8   -0.29  12.97
