#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-14T03:20:20
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-14T03:18:02.000
#DataEndTime: 2024-04-14T03:20:01.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=1250.00Hz, PlsAccum=8, Range=120km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=5
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300   7.2    2.49  24.26  36.5    2.65  52.64  -4.6   -3.55 -33.42   3.1    1.88 -48.98   7.7   -0.62 -64.54
   1500  21.2   -0.30  53.56 -99999 -9999999 -999999  16.3   -0.47  12.36  19.2   -0.15  16.48  18.7   -0.18   9.61
   2700  30.3   -2.30  73.24  36.6    2.83  81.71  27.4    0.74  40.89  29.8   -1.14  41.66  25.0    0.01  54.63
   3900  35.0   -3.17  78.28  36.9    2.80  82.86  33.8    1.44  63.02  34.9   -1.81  60.27  28.6    0.08  81.94
   5100  35.0   -3.39  78.28  36.5    2.80  74.92  34.0    1.44  72.63  34.9   -1.89  64.39  29.9    0.08  90.03
   6300  34.3   -3.79  79.35  36.0    3.06  82.86  33.0    1.37  74.62  34.7   -1.89  62.26  30.6    0.08  93.99
   7500  33.6   -4.40  72.63  35.1    3.61  79.65  32.9    1.47  74.62  34.4   -2.24  62.26  31.5    0.05  94.76
   8700  32.6   -5.24  60.88  33.4    4.48  69.58  32.0    1.64  66.38  32.8   -2.42  58.90  31.5   -0.02  94.76
   9900  30.0   -6.06  48.07  31.6    5.56  49.29  30.7    1.78  55.39  30.6   -2.64  44.25  30.7   -0.11  83.77
  11100  27.2   -7.12  35.40  29.2    6.79  33.87  28.8    1.78  41.81  27.2   -3.30  30.98  29.3   -0.21  67.60
  12300  24.5   -8.28  24.41  26.0    7.92  19.07  20.3    2.45  24.41  25.2   -3.30  19.53  27.9   -0.34  51.27
  13500  21.9   -9.33  18.77  26.0    9.17  19.07  17.6    2.26  12.21  23.3   -3.32  15.41  26.4   -0.50  39.22
  14700  21.3   -9.33  17.40  29.5   14.70  38.60  16.6    2.66   8.09  23.3   -3.59  13.73  25.7   -0.65  31.74
  15900  19.7   -9.03  12.51  31.4   20.16  45.93  13.7    1.97   6.56  22.1   -3.27  10.68  24.8   -0.72  30.82
  17100  19.7   -7.80  13.58  30.8   20.16  44.86  13.7    5.87   6.56  20.0   -3.01   8.70  24.3   -0.72  25.94
  18300  15.4   -9.14  10.07  30.4   17.88  43.79  13.7    6.82   6.56  20.4   -2.83   7.63  23.8   -0.70  22.58
  19500  19.8   -4.75  11.29  23.1    9.94  19.84  12.1    6.78   5.34  19.1   -1.90   6.87  22.1   -0.47  20.29
  20700  17.2   -1.33   5.80  17.3    9.67   5.95  10.9    5.57   4.88  16.9   -0.81   5.95  20.6   -0.20  19.07
  21900  15.4    1.75   4.73  13.9    1.61   4.43   9.8    5.20   3.81  15.4   -0.69   5.34  18.5   -0.10  11.29
  23100  11.0    1.73   3.51   9.6   -0.77   3.66   9.8   -0.18   3.81  12.3   -0.40   4.27  15.1   -0.05   7.78
  24300  15.4    3.07   4.73   6.0   -2.52   2.59  10.5   -0.18   4.27  12.3   -0.06   4.27  10.6    0.01   4.73
  25500  14.1    3.28   3.89   6.0    5.55   2.59  10.5    0.40   4.27   9.3   -0.57   3.89  10.6    7.11   4.73
  26700   8.9   10.13   2.75   6.8   -3.66   2.29   9.4    0.65   3.43   7.8   -1.00   3.20   7.5   10.61   3.89
  27900   4.9   16.94   2.29   4.9   -3.45   1.37   6.8    0.95   3.20   5.9    0.17   2.29   5.6   21.42   2.75
  29100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   5.3    0.17   2.75 -99999 -9999999 -999999
  30300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   5.3    0.17   2.75 -99999 -9999999 -999999
  31500   4.8   28.84   0.92 -99999 -9999999 -999999 -99999 -9999999 -999999   5.3    0.17   2.75 -99999 -9999999 -999999
  32700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999   5.3    0.17   2.75 -99999 -9999999 -999999
  33900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  35100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  36300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  37500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  38700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  39900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  41100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  42300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  43500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  44700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  45900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  47100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  48300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  49500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  50700 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  51900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  53100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  54300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  55500 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  56700   4.8   59.56   4.58 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  57900   4.8   59.56   4.58 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
  59100   4.8   59.56   4.58 -99999 -9999999 -999999   5.2  -49.64   5.95 -99999 -9999999 -999999 -99999 -9999999 -999999
  60300 -99999 -9999999 -999999 -99999 -9999999 -999999   5.2  -49.64   5.95 -99999 -9999999 -999999 -99999 -9999999 -999999
  61500 -99999 -9999999 -999999 -99999 -9999999 -999999   5.1  -51.92   5.49 -99999 -9999999 -999999   6.4   -0.67   3.20
  62700 -99999 -9999999 -999999 -99999 -9999999 -999999   5.1  -20.71   3.43 -99999 -9999999 -999999   5.7   -0.71   2.29
  63900 -99999 -9999999 -999999 -99999 -9999999 -999999   4.9  -29.23   4.88 -99999 -9999999 -999999   6.6   -0.74   2.75
  65100 -99999 -9999999 -999999 -99999 -9999999 -999999   4.7  -16.75   4.81 -99999 -9999999 -999999   5.8   -0.79   2.44
  66300   9.2    0.42   3.66 -99999 -9999999 -999999   5.1  -11.91   4.12   6.1    1.75   2.75   6.5   -0.79   2.59
  67500   6.8    0.65   2.52 -99999 -9999999 -999999   5.6    2.77   4.58   6.1    1.75   2.75   7.3   -0.81   3.20
  68700   9.2    0.88   3.66 -99999 -9999999 -999999   6.1   -2.24   5.49   6.1    1.75   2.75   7.3   30.32   3.20
  69900  10.2    1.12   4.12 -99999 -9999999 -999999   6.1   -2.24   5.49   6.6    4.54   3.20   6.6   30.32   2.75
  71100   9.8    1.23   3.97 -99999 -9999999 -999999   6.1   -2.24   5.49   6.6    4.54   3.20   9.0   30.21   2.90
  72300   8.2    1.23   3.20 -99999 -9999999 -999999   6.3   -2.24   7.78   6.6    4.54   3.20   8.8   -1.04   2.90
  73500  10.1    1.41   4.12 -99999 -9999999 -999999   5.2   -2.99   7.78   5.9    5.10   2.75  10.8   -1.18   3.05
  74700   9.7    0.33   4.12  14.9    0.67   7.78   5.3   -3.41   5.49   7.3    5.51   3.20  10.8   -1.26   3.36
  75900   9.4   -0.98   3.97  14.6    1.83   6.41   6.7   -3.41   3.20   9.1    6.65   3.51  10.8   -1.26   3.36
  77100   9.0   -1.96   4.12  14.3    2.22   5.80   6.2   -4.66   2.90   9.1    6.65   3.51  11.5   -1.29   3.97
  78300   9.0    1.07   4.12  14.3    2.22   5.80   5.2   -6.57   2.59   9.1    7.83   3.51   9.1   -1.28   3.81
  79500   9.0    1.07   4.12  14.3    2.99   4.81   6.2   -6.57   2.90  11.6    7.83   4.43  10.6   -1.11   5.49
  80700   7.8    4.42   4.43  13.7    3.00   4.58   6.6   -5.48   3.05  12.4    8.57   4.58  13.1   -1.04   6.64
  81900   8.0    8.74   4.73  10.2    3.00   4.12   8.3   -3.15   3.51   8.7   19.06   3.66  19.9   -1.21  10.07
  83100   8.2    9.85   5.04 -99999 -9999999 -999999  10.0   -0.36   4.12   9.5   13.50  14.34 -99999 -9999999 -999999
  84300  11.1   11.50   5.04 -99999 -9999999 -999999  13.2   -0.15   4.58  11.8   15.65  20.37 -99999 -9999999 -999999
  85500   5.3   14.12   5.95   4.6    2.94   1.83   6.7    8.91   3.66  10.9   28.94  35.71  10.1    6.64  35.25
  86700   4.8   14.12   6.87   4.6    2.94   1.83 -99999 -9999999 -999999   7.7    8.72  19.00  10.1    6.64  35.25
  87900   6.4   14.01   8.01 -99999 -9999999 -999999 -99999 -9999999 -999999   7.7  -42.88  19.00   7.3    4.30  18.77
  89100   5.8   12.85   7.32 -99999 -9999999 -999999   5.1   15.71   1.37   6.6  -51.98  24.72   6.5    5.08  13.12
  90300   4.8   10.80   5.34 -99999 -9999999 -999999   5.1   15.71   1.37   5.9  -22.69  17.24   6.5    3.74  12.97
  91500   4.8    2.62   3.97 -99999 -9999999 -999999 -99999 -9999999 -999999   4.5  -42.46   2.59   4.6    4.73   1.83
  92700   5.9    2.62   4.73 -99999 -9999999 -999999   5.1   15.71   2.75   4.6  -19.79   2.44   4.6    4.24   1.83
  93900   4.8   -5.20   2.14   5.2   11.31   2.75   5.0   11.18   2.52   4.5   -7.74   2.59   4.7    5.58   1.98
  95100   4.8   15.37   3.81   5.2   11.40   2.52   4.7    5.71   2.75   4.5    4.09   2.29   4.7   15.69   1.98
  96300   4.6   13.32   4.43   5.1   12.87   2.90   4.8   -3.76   2.75   4.6    2.77   2.29   4.7   31.25   2.75
  97500   6.5   12.27  17.40   5.1   12.12   6.10   4.6  -14.66   2.59   4.6    8.88   2.14   5.0   44.83   3.97
  98700   6.5   12.27  17.40   5.1    8.06   3.05   4.7  -31.12   2.59   4.5    8.88   2.14   4.9   44.83  10.83
  99900   6.4   11.18  17.40   4.8    1.47   2.90   4.7  -51.36   2.75   4.5    8.29   2.14   4.8   44.83  10.83
 101100   6.4   -7.77  15.41   4.5   -4.56   3.66   4.7  -69.17   3.20   4.5    7.75   1.98   4.8   57.91  17.55
 102300   6.5   23.15  21.51   4.4  -10.23   3.20   4.7  -81.44   2.90   4.5    9.81   2.59   5.0   61.07  23.57
 103500   4.6   23.32  12.21   4.4  -10.23   3.05   4.9  -85.38   3.81   4.5    5.04   2.75   4.8   76.22  23.80
 104700   4.6   23.32  12.21   4.4   -6.25   2.75   6.2  -81.44  11.90   4.5    7.58   3.20   4.8   76.22  23.80
 105900   4.6   41.63  17.17   4.4   13.47   3.51   6.2  -27.66  11.75   4.7    0.31   2.06 -99999 -9999999 -999999
 107100   4.6   67.87  21.51   4.5   23.49   2.98   9.9  -30.47  23.50   4.9   -9.84   2.29 -99999 -9999999 -999999
 108300 -99999 -9999999 -999999   4.4   48.46   4.12  12.3   -5.00  34.10   4.9   -9.84   2.29 -99999 -9999999 -999999
 109500 -99999 -9999999 -999999   4.5   85.00   1.37  15.6   77.93  39.83 -99999 -9999999 -999999 -99999 -9999999 -999999
 110700 -99999 -9999999 -999999   6.3   85.00   1.83  15.6   77.93  39.83 -99999 -9999999 -999999 -99999 -9999999 -999999
 111900 -99999 -9999999 -999999   6.1   -0.26   2.29 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
