#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T12:14:40
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-01T12:00:00.000
#DataEndTime: 2024-04-01T12:14:37.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    16.77    48.91    0.13 -151.39   100
   0.90     0.05   270.32   -0.08 -148.21   100
   1.50    12.02   227.52   -0.26 -141.78   100
   2.10    18.30   226.97   -0.33 -135.86   100
   2.70    19.01   226.10   -0.32 -132.20   100
   3.30    19.09   226.33   -0.33 -131.34   100
   3.90    19.11   226.91   -0.34 -131.56   100
   4.50    19.17   228.64   -0.36 -132.75   100
   5.10    20.75   238.78   -0.41 -135.11   100
   5.70    23.51   248.69   -0.48 -136.63   100
   6.30    26.72   258.27   -0.50 -138.59   100
   6.90    27.98   261.31   -0.53 -139.48   100
   7.50    28.06   261.34   -0.51 -140.86   100
   8.10    28.79   259.89   -0.48 -143.30   100
   8.70    28.67   253.99   -0.37 -145.70   100
   9.30    29.75   250.07   -0.14 -145.84   100
   9.90    30.75   246.28   -0.09 -145.84    94
  10.50    32.96   244.87   -0.10 -145.06   100
  11.10    34.25   244.28    0.04 -145.06   100
  11.70    34.94   248.63    0.13 -148.40    94
  12.30    32.87   250.84    0.11 -149.41   100
  12.90    31.17   253.80    0.11 -152.82   100
  13.50    30.66   256.89   -0.06 -156.49   100
  14.10    27.91   258.91   -0.07 -158.88   100
  14.70    26.19   258.91   -0.03 -160.10   100
  15.30    25.77   261.86   -0.05 -163.69   100
  15.90    21.59   268.21   -0.15 -164.12   100
  16.50    15.05   275.83   -0.19 -164.55   100
  17.10     6.50   283.60   -0.34 -164.55   100
  17.70     0.99   329.47   -0.33 -162.42   100
  18.30     2.67    95.58   -0.31 -162.30   100
  18.90     3.77   103.94   -0.22 -159.38   100
  19.50     4.09   118.28   -0.16 -158.05   100
  20.10     2.95   119.14   -0.09 -160.11   100
  20.70     2.78   121.20   -0.09 -164.15   100
  21.30     3.21   135.93   -0.08 -166.49   100
  21.90     3.32   168.83   -0.11 -166.49   100
  22.50     3.71   177.36    0.10 -169.97   100
  23.10     5.66   192.39    0.05 -171.12    96
  23.70     6.41   199.30    0.03 -170.84    69
  24.30     5.10   209.16   -0.05 -9999999   100
  24.90     5.73   208.64    0.15 -9999999    89
