#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T20:14:48
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-01T20:00:00.000
#DataEndTime: 2024-04-01T20:14:37.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    15.39    53.43    0.32 -152.11   100
   0.90     0.07   271.63   -0.07 -148.00   100
   1.50    11.00   235.99   -0.30 -142.43   100
   2.10    16.23   239.31   -0.43 -137.02   100
   2.70    16.78   240.42   -0.36 -132.78   100
   3.30    16.13   245.82   -0.35 -131.53   100
   3.90    15.57   253.32   -0.26 -131.53   100
   4.50    15.29   258.41   -0.07 -131.74   100
   5.10    16.05   258.97    0.01 -132.59   100
   5.70    19.50   254.21   -0.05 -135.52   100
   6.30    23.20   248.04   -0.12 -138.24   100
   6.90    26.58   242.32   -0.31 -140.37   100
   7.50    27.28   241.46   -0.28 -144.19   100
   8.10    27.43   241.38   -0.25 -147.29   100
   8.70    27.56   241.56   -0.24 -151.53   100
   9.30    28.25   244.16   -0.27 -153.35   100
   9.90    29.49   245.93   -0.22 -152.79   100
  10.50    30.88   247.47   -0.22 -150.43   100
  11.10    32.16   249.82   -0.14 -150.71   100
  11.70    33.06   248.87    0.04 -151.53   100
  12.30    32.81   246.78    0.07 -151.21   100
  12.90    31.55   244.27    0.04 -153.80   100
  13.50    30.95   244.64    0.03 -153.80   100
  14.10    29.83   244.73   -0.07 -153.90   100
  14.70    26.67   248.56   -0.02 -156.53   100
  15.30    24.83   251.59    0.06 -159.61   100
  15.90    22.01   249.11    0.01 -160.70   100
  16.50    17.32   239.42    0.00 -165.11   100
  17.10    15.02   224.76    0.12 -165.11   100
  17.70    13.18   213.59    0.05 -166.76   100
  18.30    12.14   205.32   -0.11 -166.08   100
  18.90     8.24   188.93   -0.07 -165.32   100
