#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-04T06:15:47
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-04-04T06:00:00.000
#DataEndTime: 2024-04-04T06:15:17.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=781.25Hz, PlsAccum=4, Range=192km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=1024, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300 -99999 -9999999 -999999 -99999 -9999999 -999999  20.8   -0.03  83.26   4.0    1.39  -6.58  11.9   -0.30   8.01
   1500 -99999 -9999999 -999999 -99999 -9999999 -999999  20.8   -0.03  83.26  18.9   -0.05  36.62  11.9   -0.30   8.01
   2700 -99999 -9999999 -999999 -99999 -9999999 -999999  20.8   -0.03  83.26  26.3   -0.06  58.22  11.9   -0.30   8.01
   3900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999  34.1   -0.63  86.40 -99999 -9999999 -999999
   5100 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999  34.5   -1.20  92.98 -99999 -9999999 -999999
   6300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999  35.3   -0.98  92.98 -99999 -9999999 -999999
   7500 -99999 -9999999 -999999  40.3    7.44  87.55  33.2    0.60  65.52  34.9   -0.97  75.53 -99999 -9999999 -999999
   8700 -99999 -9999999 -999999  40.3    7.44  87.55  32.9    0.56  47.78  33.6   -0.56  63.61  28.9    0.19  68.09
   9900 -99999 -9999999 -999999  40.3    7.44  87.55  30.3    0.30  37.10  30.7   -0.09  39.77  28.4    0.17  58.79
  11100  34.9   -3.55  32.04  40.3    7.44  87.55  27.3    0.26  19.26  27.5   -0.24  26.51  28.4    0.17  58.79
  12300  28.2   -7.38  25.89  40.3    9.95  29.18  24.0    0.29  13.16  24.6   -0.20  17.45  27.6    0.04  53.98
  13500  21.0  -10.71  17.60  16.9    9.95  16.02  23.0    0.19  10.30  23.0   -0.14  12.30  26.2   -0.12  36.81
  14700  21.5   -9.76  15.93  16.8    9.59  15.31  22.2    0.36   8.11  20.7   -0.50   9.82  24.7   -0.24  34.71
  15900  21.5   -9.76  13.45  15.9    9.04  17.17  20.9    0.36   5.82  19.7   -0.50   7.53  22.2   -0.33  25.46
  17100  21.1   -7.28  12.11  15.9    3.27  17.17  20.1    0.45   5.15  18.2   -0.87   7.15  19.1   -0.33  16.02
  18300  21.9   -4.24   9.92  15.9   -4.83  15.45  19.3    0.42   4.96  17.0   -1.12   5.25  17.1   -0.23  15.83
  19500  21.9   -2.32   7.34  14.0   -7.23  13.45  17.3    0.07   4.48  16.5   -0.87   4.77  16.9   -0.24  14.88
