#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-03-31T10:14:52
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-03-31T10:00:00.000
#DataEndTime: 2024-03-31T10:14:37.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    300  27.2    2.41  67.11  21.2   -1.92 100.94  11.9   -1.07 169.75  19.9    1.80 106.06  14.3    0.34 142.00
    900  34.8   -0.07  44.36  31.5   -0.24  61.31  25.6    0.01  99.37  31.4   -0.10  62.61  28.5   -0.14  80.93
   1500  41.6   -1.81  26.01  41.2    1.07  30.66  36.5    0.50  48.41  40.2   -0.78  31.58  37.7   -0.45  40.82
   2100  46.1   -2.63  14.90  47.6    1.84  13.15  44.5    0.73  18.55  47.2   -1.00  13.08  41.8   -0.53  21.80
   2700  47.8   -2.68  11.68  50.6    2.09   8.78  47.8    0.87  12.25  49.1   -1.31  10.32  42.6   -0.54  20.10
   3300  47.8   -2.76  11.68  50.6    2.18   8.78  48.7    0.73  10.66  50.5   -1.16   8.88  43.5   -0.48  18.36
   3900  47.4   -3.14  11.87  50.2    2.58   8.88  49.0    0.69  10.09  50.8   -1.02   8.34  45.0   -0.43  15.62
   4500  47.2   -3.57  11.79  49.6    3.28   9.35  48.2    0.59  10.86  49.4   -0.97   9.53  44.6   -0.29  15.39
   5100  46.2   -4.28  12.71  48.1    4.21  10.06  46.5    0.63  11.98  48.1   -0.96  10.27  44.6   -0.10  15.39
   5700  45.5   -4.76  13.20  47.1    4.97  11.01  46.5    0.46  11.98  46.5   -0.78  11.80  42.7    0.02  17.65
   6300  44.0   -5.27  15.39  46.3    5.53  11.64  44.2    0.30  15.28  44.5   -0.74  13.96  40.5    0.02  20.59
   6900  42.6   -5.65  18.08  44.1    6.06  16.28  41.4    0.32  19.43  41.1   -0.56  20.89  39.4    0.02  22.49
   7500  35.6   -6.14  46.15  37.6    6.06  40.27  35.9    0.30  40.88  33.7   -0.54  53.96  34.9    0.01  42.43
   8100  30.2   -6.63  72.15  34.0    6.53  55.57  30.5    0.27  66.53  28.0   -0.54  77.89  30.8   -0.03  61.73
   8700  25.3   -6.90  93.31  29.2    7.12  70.08  27.4    0.28  79.48  26.3   -0.56  86.14  26.2   -0.07  83.46
   9300  24.1   -7.14  97.35  25.6    7.68  91.59  25.0    0.35  93.52  22.8   -0.80 106.84  24.6   -0.00  93.82
   9900  23.4   -7.50 100.02  23.8    8.13 102.90  25.4    0.58  92.04  22.8   -1.03 106.84  24.0   -0.02  98.01
  10500  24.3   -7.89  95.13  25.0    8.36  96.05  25.1    0.97  93.35  24.6   -1.59  96.88  24.0   -0.09  98.01
  11100  25.9   -8.38  87.50  25.2    8.37  94.02  27.1    1.40  80.92  25.8   -2.03  89.78  25.2   -0.15  91.60
  11700  26.6   -8.46  83.10  25.2    8.37  94.02  28.0    1.89  76.18  25.8   -2.43  89.78  28.0   -0.08  73.82
  12300  28.1   -8.79  79.60  29.3    8.43  69.66  30.2    2.30  61.50  29.3   -2.65  68.70  29.8   -0.15  62.53
  12900  28.1   -8.79  79.60  30.2    8.81  63.94  30.2    2.56  61.50  29.3   -2.92  68.70  29.8   -0.24  62.53
  13500  29.3   -6.42  93.00  30.2    9.67  63.94  29.2    2.56  68.03  29.5   -2.92  66.21  28.2   -0.24  73.01
  14100  28.5   -6.51  95.13  27.7   10.91  80.36  25.8    2.36  88.40  28.0   -2.92  74.47  28.6   -0.27  71.13
  14700  31.1   -0.91  95.13  23.5   10.91 104.20  23.4    1.26 103.29  25.6   -2.09  89.51  27.5   -0.37  77.16
  15300  35.4    3.73  76.81  23.5   10.73 104.20  23.4   -0.59 103.29  25.6   -0.85  89.51  25.6   -0.37  88.92
  15900  36.9    9.33  48.09  21.1    9.66 116.30  22.5   -1.29 107.24  24.8   -0.17  92.92  24.7   -0.35  94.44
  16500  32.9    9.30  39.54  20.0    7.68 121.53  20.6   -1.29 117.55  21.6   -0.17 111.72  24.3   -0.21  95.85
  17100  32.9   12.71  39.54  19.0    5.94 129.85  17.8   -1.17 125.59  19.0   -0.12 124.01  22.5   -0.11 107.29
  17700  29.2   11.45  49.80  20.3    4.24 128.14  16.0   -0.14 135.32  17.3   -0.70 134.30  21.8    0.01 111.09
  18300  26.6    8.81  72.65  17.6    3.09 137.30  16.0    0.31 135.32  17.0   -0.94 136.07  21.0    0.05 114.78
  18900  23.9    3.39  97.68  17.4    2.66 141.33  15.5    0.31 136.95  18.1   -0.94 133.70  21.8    0.09 111.09
  19500  20.7   -1.95 121.76  17.2    2.04 144.23  17.4   -0.03 133.53  19.1   -0.53 129.75  19.8    0.13 119.22
  20100  16.9   -1.95 133.95  15.3    1.24 145.59  17.4   -0.36 133.53  19.1   -0.21 129.75  18.8    0.09 123.90
  20700  16.4   -1.11 135.05  14.5    0.62 148.37  15.6   -0.36 138.08  16.5   -0.04 134.32  16.7    0.09 132.17
  21300  14.8   -1.11 139.00  14.2    0.58 147.68  14.2   -0.79 140.95  14.9    0.20 136.39  16.5    0.04 132.39
  21900  12.8   -1.24 143.13  13.8    0.32 147.46  11.4   -0.63 144.25  11.1   -0.03 144.48  14.7   -0.02 139.35
