#DataName: Power Spectrum Parameters
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-03-31T02:20:02
#DataLevel: L1B
#DataVersion: V01.00
#DataStartTime: 2024-03-31T02:17:40.000
#DataEndTime: 2024-03-31T02:19:41.000
#RecordNumber: 200
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=16, Range=60km, GateNum=200, Rmin=100m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=5
#Height(m): The Height Level of the Power Spectrum Parameters, I7.7, missingdata=NaN
#SNR1(dB): Signal to Noise Ratio in dB of Beam1, F5.1, missingdata=-99999
#Rv1(m/s): Radial Velocity in m/s of Beam1, F7.2, missingdata=-9999999
#SW1(m/s): Spectrum Width in m/s of Beam1, F6.2, missingdata=-999999
#SNR2(dB): Signal to Noise Ratio in dB of Beam2, F5.1, missingdata=-99999
#Rv2(m/s): Radial Velocity in m/s of Beam2, F7.2, missingdata=-9999999
#SW2(m/s): Spectrum Width in m/s of Beam2, F6.2, missingdata=-999999
#SNR3(dB): Signal to Noise Ratio in dB of Beam3, F5.1, missingdata=-99999
#Rv3(m/s): Radial Velocity in m/s of Beam3, F7.2, missingdata=-9999999
#SW3(m/s): Spectrum Width in m/s of Beam3, F6.2, missingdata=-999999
#SNR4(dB): Signal to Noise Ratio in dB of Beam4, F5.1, missingdata=-99999
#Rv4(m/s): Radial Velocity in m/s of Beam4, F7.2, missingdata=-9999999
#SW4(m/s): Spectrum Width in m/s of Beam4, F6.2, missingdata=-999999
#SNR5(dB): Signal to Noise Ratio in dB of Beam5, F5.1, missingdata=-99999
#Rv5(m/s): Radial Velocity in m/s of Beam5, F7.2, missingdata=-9999999
#SW5(m/s): Spectrum Width in m/s of Beam5, F6.2, missingdata=-999999
#-------------------------------------------------------------------
 Height    SNR1     Rv1     SW1    SNR2     Rv2     SW2    SNR3     Rv3     SW3    SNR4     Rv4     SW4    SNR5     Rv5     SW5
    100  34.8   -0.36  52.37  37.8   -0.35  38.49  30.0   -0.33  85.58  23.4   -0.37 123.03  41.4   -0.35  25.39
    400 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
    700  34.4   -0.36  61.33  36.9   -0.35  57.71  32.5   -0.34  85.94  29.7   -0.36 107.76  39.9   -0.35  41.85
   1000  34.5   -0.36  58.79  37.3   -0.35  51.31  31.7   -0.34  86.45  28.0   -0.36 111.63  40.4   -0.35  36.36
   1300  34.5   -0.36  54.92  37.3   -0.35  41.45  30.3   -0.34  86.45  27.1   -0.36 102.63  40.4   -0.35  28.93
   1600  34.7   -0.36  53.68  37.6   -0.35  40.05  29.7   -0.34  88.66  28.7   -0.35  91.60  40.6   -0.36  28.50
   1900  35.1   -0.37  50.27  38.4   -0.35  35.51  28.8   -0.33  90.63  28.3   -0.34  91.63  41.8   -0.36  24.43
   2200  35.1   -0.37  50.27  38.4   -0.35  35.51  28.0   -0.33  93.39  28.3   -0.34  91.63  41.8   -0.36  24.43
   2500  34.6   -0.36  52.11  36.1   -0.35  47.20  27.4   -0.33  96.38  30.1   -0.34  79.84  40.2   -0.36  28.82
   2800  33.9   -0.36  54.56  35.9   -0.35  47.21  26.4   -0.33 102.90  30.4   -0.34  75.58  39.5   -0.36  29.77
   3100  32.5   -0.36  61.85  31.2   -0.34  77.53  25.3   -0.34 109.92  31.5   -0.34  68.08  37.3   -0.36  36.59
   3400  32.5   -0.36  69.67  31.2   -0.33 110.11  25.3   -0.30 118.59  32.7   -0.34  68.08  37.3   -0.36  43.68
   3700  33.2   -0.36  69.34  34.6   -0.33 102.52  25.8   -0.28 119.48  32.6   -0.35  71.80  37.6   -0.36  46.27
   4000  33.2   -0.36  79.45  38.0   -0.32 132.60  25.2   -0.21 127.16  32.2   -0.35  79.81  40.0   -0.35  47.98
   4300 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
   4600 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
   4900 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999 -99999 -9999999 -999999
