#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-14T15:16:32
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-14T15:00:00.000
#DataEndTime: 2024-04-14T15:16:04.000
#RecordNumber: 160
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=1562.50Hz, PlsAccum=16, Range=96km, GateNum=160, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=10
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    13.27    29.86   -0.11 -135.78   100
   0.90     0.06   206.58   -0.15 -136.14   100
   1.50     8.00   224.40   -0.26 -135.51   100
   2.10    11.92   229.40   -0.34 -130.30   100
   2.70    13.11   233.47   -0.36 -124.83   100
   3.30    13.43   240.16   -0.40 -122.03   100
   3.90    14.37   249.45   -0.42 -121.80   100
   4.50    15.37   255.98   -0.48 -123.49   100
   5.10    16.14   261.21   -0.50 -125.02   100
   5.70    16.18   261.24   -0.50 -127.85   100
   6.30    16.20   259.63   -0.51 -130.46   100
   6.90    16.90   256.45   -0.44 -134.46   100
   7.50    17.93   252.44   -0.20 -136.67   100
   8.10    18.69   249.47    0.01 -138.89   100
   8.70    19.52   249.91    0.10 -142.51   100
   9.30    20.12   249.60    0.13 -146.61   100
   9.90    21.24   246.23    0.06 -151.30   100
  10.50    23.04   242.37    0.01 -155.00   100
  11.10    27.08   236.27   -0.06 -158.43   100
  11.70    30.81   236.82   -0.12 -161.47   100
  12.30    36.30   240.92   -0.16 -161.52   100
  12.90    41.52   244.85   -0.20 -161.63   100
  13.50    44.13   248.82   -0.26 -161.02   100
  14.10    44.55   249.35   -0.35 -160.06   100
  14.70    43.93   249.75   -0.41 -159.40   100
  15.30    40.83   249.18   -0.37 -160.13   100
  15.90    37.93   249.33   -0.31 -161.75   100
  16.50    33.72   248.92   -0.30 -161.10   100
  17.10    29.42   252.69   -0.35 -161.71   100
  17.70    24.26   255.99   -0.43 -163.80   100
  18.30    18.74   260.57   -0.38 -164.67   100
  18.90    14.17   258.98   -0.33 -164.87   100
  19.50     9.76   253.64   -0.26 -167.95   100
  20.10     6.87   242.45   -0.35 -169.23   100
  20.70     4.59   225.02   -0.37 -169.02   100
  21.30     3.31   191.02   -0.40 -168.65   100
  21.90     1.80   139.59   -0.36 -168.23   100
  22.50     2.26   105.05   -0.15 -167.28   100
  23.10     3.25    74.10   -0.13 -165.02    87
  23.70     3.96    70.67   -0.27 -9999999    67
  24.30 -99999999 -99999999 -9999999 -9999999 -99999
  24.90 -99999999 -99999999 -9999999 -9999999 -99999
  25.50 -99999999 -99999999 -9999999 -9999999 -99999
  26.10 -99999999 -99999999 -9999999 -9999999 -99999
  26.70 -99999999 -99999999 -9999999 -9999999 -99999
  27.30 -99999999 -99999999 -9999999 -9999999 -99999
  27.90 -99999999 -99999999 -9999999 -9999999 -99999
  28.50 -99999999 -99999999 -9999999 -9999999 -99999
  29.10 -99999999 -99999999 -9999999 -9999999 -99999
  29.70 -99999999 -99999999 -9999999 -9999999 -99999
  30.30 -99999999 -99999999 -9999999 -9999999 -99999
  30.90 -99999999 -99999999 -9999999 -9999999 -99999
  31.50 -99999999 -99999999 -9999999 -9999999 -99999
  32.10 -99999999 -99999999 -9999999 -9999999 -99999
  32.70 -99999999 -99999999 -9999999 -9999999 -99999
