#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-01T16:14:44
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-01T16:00:00.000
#DataEndTime: 2024-04-01T16:14:37.000
#RecordNumber: 100
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=4.00us, PlsCode=8-bit Complementary, PRF=2500.00Hz, PlsAccum=26, Range=60km, GateNum=100, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=8
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    16.99    34.98   -0.36 -156.15   100
   0.90     0.08   169.04   -0.09 -148.07   100
   1.50    10.78   222.06   -0.04 -140.96   100
   2.10    15.84   224.82   -0.05 -136.29   100
   2.70    16.38   226.72   -0.09 -134.16   100
   3.30    15.45   230.75   -0.16 -134.16   100
   3.90    13.87   239.41   -0.20 -133.71   100
   4.50    12.74   250.91   -0.13 -133.20   100
   5.10    12.62   258.71   -0.02 -132.23   100
   5.70    16.39   261.33    0.05 -132.64   100
   6.30    20.34   259.83    0.15 -133.51   100
   6.90    24.23   253.93    0.07 -138.11   100
   7.50    25.64   248.29   -0.04 -141.30   100
   8.10    26.56   245.23   -0.16 -143.10   100
   8.70    27.19   245.11   -0.10 -144.19   100
   9.30    29.00   246.76    0.05 -144.19   100
   9.90    14.01   215.46    2.30 -144.63    94
  10.50    17.53   226.56    2.12 -146.28    94
  11.10    15.41   193.78    3.33 -148.44   100
  11.70    19.70   223.39    2.23 -151.04   100
  12.30    30.08   241.73    0.77 -153.52   100
  12.90    31.67   245.53    0.21 -155.85   100
  13.50    29.19   251.01    0.14 -156.49   100
  14.10    29.42   252.99   -0.01 -157.50   100
  14.70    26.65   254.06    0.07 -159.78   100
  15.30    24.26   253.27    0.12 -161.04   100
  15.90    20.50   248.95    0.02 -165.01   100
  16.50    14.70   238.23   -0.11 -165.01   100
  17.10    12.27   217.52   -0.30 -164.63   100
  17.70    10.84   201.82   -0.21 -163.99   100
