#DataName: Atmospheric Wind and Refractive Index Structure Constant
#CopyRight: Chinese Meridian Project
#Station: OQZQB(108.66E,22.10N,23m)
#Instrument: MST Radar
#Producer: Wuhan University
#FileCreateTime: 2024-04-14T03:22:50
#DataLevel: L2
#DataVersion: V01.00
#DataStartTime: 2024-04-14T03:20:25.000
#DataEndTime: 2024-04-14T03:22:26.000
#RecordNumber: 80
#QualityFlag: 1(1:Okay,2:Caution,3:No-Recommend)
#DeviceState: TansInputPower=800kW, WellRAntennaNum=1261, WellTAntennaNum=997
#DeviceSpec: Freq=50.00MHz, PkPower=1994kW, RAntennaNum=1261, TAntennaNum=997, BeamWidth=4.5deg, Rband=1.0MHz
#ObsParameters: PlsWidth=8.00us, PlsCode=8-bit Complementary, PRF=1562.50Hz, PlsAccum=8, Range=96km, GateNum=80, Rmin=300m, EleAngle=15.0deg, BeamOrder=SZNEW, nFFT=512, SpAverage=5
#Height(km): The Height Level of the Wind Data, F7.2, missingdata=NaN
#Horiz WS(m/s): Horizontal Wind Speed in m/s, F8.2, missingdata=-99999999
#Horiz_WD(m/s): Horizontal Direction in Degree, Clockwise from Due North, F8.2, missingdata=-99999999
#Verti_V(m/s): Vertical Velocity in m/s, F7.2, missingdata=-9999999
#Cn2(dB): Atmospheric Refractive index Structure Constant in dB, F7.2, missingdata=-9999999
#Credi: Credibility of Data, I5.3, missingdata=-99999
#-------------------------------------------------------------------
 Height Horiz_WS Horiz_WD Verti_V     Cn2 Credi
   0.30    16.82    45.97   -0.16 -169.72   100
   1.50     0.55     7.96   -0.22 -161.29   100
   2.70     9.76   236.85   -0.40 -158.82   100
   3.90    15.21   235.12   -0.47 -157.41   100
   5.10    15.87   236.75   -0.45 -157.17   100
   6.30    16.52   240.11   -0.33 -157.17    92
   7.50    28.51   253.97    0.95 -156.83   100
   8.70    27.67   254.53    1.16 -156.83    82
   9.90    14.12   242.42   -0.05 -157.94    80
  11.10     6.76   199.08    0.67 -159.99   100
  12.30    10.05   244.22   -0.80 -162.08   100
  13.50     5.17   124.79   -0.02 -163.58    85
  14.70     7.35   118.59   -0.07 -162.84    89
  15.90     7.77   117.68   -0.03 -162.84    83
  17.10    11.64   249.61    2.04 -162.59   100
  18.30    12.84   246.10    2.11 -162.46    86
  19.50    40.29   263.14    3.25 -162.46    61
  20.70    39.55   269.31    2.99 -163.56    84
  21.90    37.16   268.33    2.95 -165.63    94
  23.10    10.45   271.11   -0.13 -168.67   100
  24.30     9.48   270.19   -0.22 -170.88    98
  25.50     0.16   114.00   -1.39 -172.03    88
  26.70     7.72   283.17   -0.96 -172.03    81
  27.90     1.00     2.96   -1.85 -170.93    79
  29.10     7.17   277.89   -1.20 -170.58    85
  30.30    15.07   291.30   -1.00 -170.31    86
  31.50    18.85   261.57   -2.24 -170.31    82
  32.70    26.05   261.62   -1.48 -170.87    59
  33.90    56.37   234.42   -2.17 -171.25    58
  35.10    47.76   234.76   -3.48 -171.64    76
  36.30    29.70   207.65   -3.91 -171.96    53
  37.50    38.12   193.67   -0.84 -172.22    89
  38.70    16.40   271.39   -3.52 -172.22    71
  39.90     2.54   206.05   -2.25 -172.18    86
  41.10     4.81   189.53   -2.16 -172.28    56
  42.30    13.52   277.36   -4.30 -172.48    81
  43.50    17.29   267.76   -3.65 -172.96    72
  44.70    11.11   265.00   -3.58 -173.42    36
  45.90    11.98   256.80   -3.56 -174.31    73
  47.10    27.56   279.96   -6.00 -173.42    47
  48.30    22.37   246.47   -4.85 -173.77    65
  49.50    33.95   271.85   -7.53 -173.67    49
  50.70    24.22   276.75   -6.24 -9999999    46
  51.90    25.18   293.31   -7.79 -9999999    71
  53.10    24.70   295.07   -7.99 -9999999    53
  54.30    25.52   293.19   -7.88 -9999999    66
  55.50     9.26   198.95   -2.76 -9999999    43
  56.70   165.00   312.33  -34.26 -9999999    59
  57.90   164.16   312.71  -34.62 -9999999    50
  59.10 -99999999 -99999999 -9999999 -9999999 -99999
  60.30 -99999999 -99999999 -9999999 -9999999 -99999
  61.50 -99999999 -99999999 -9999999 -175.54 -99999
  62.70 -99999999 -99999999 -9999999 -174.10 -99999
  63.90   128.25   335.80  -16.59 -173.40    52
  65.10   113.88   331.72  -19.61 -173.40    54
  66.30    60.08     9.83   -6.55 -173.27    68
  67.50    34.34    11.82   -5.63 -171.00    59
  68.70     1.26   125.82   -1.30 -168.95    75
  69.90     5.04    68.04   -1.16 -167.42    64
  71.10     8.31   140.31    0.32 -171.73    57
  72.30    58.29   174.96    6.17 -168.81    77
  73.50    70.81   142.74   10.34 -168.46    55
  74.70    31.40   173.51    4.29 -168.46    64
  75.90     9.26   340.34    0.65 -170.43    72
  77.10    24.02   345.39   -0.52 -168.02   100
  78.30    21.20   348.08   -1.18 -169.72   100
  79.50    18.27   356.11   -1.59 -170.75    69
  80.70    19.47    34.80   -1.70 -172.03    51
  81.90    19.92    66.15   -0.83 -170.87   100
  83.10    37.41    78.69   -0.32 -174.88    88
  84.30    43.57    81.58   -1.41 -175.04    63
  85.50    31.50    84.04   -1.91 -175.11    57
  86.70    63.27   154.33    4.24 -175.22    67
  87.90    78.29   167.82    1.50 -175.22    35
  89.10    94.53   169.49    3.15 -175.08    58
  90.30    89.89   170.64    4.97 -175.22    55
  91.50    44.22   164.44    4.25 -175.11    56
  92.70    18.57   175.47    4.66 -173.80    84
  93.90     2.09    87.34    1.02 -175.04    94
  95.10     0.74   330.32    0.84 -172.56    94
